run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,0.0001,18,25,30,41,63,45,37,58,-1.5333333333333334,4.0,1.6222222222222222,0.37777777777777777,0.03924137580136344
2,0.0001,17,32,24,43,47,37,58,58,-1.511111111111111,3.0,1.5333333333333334,0.28888888888888886,0.031594528378930065
3,0.0001,19,24,27,35,48,64,53,62,-1.8666666666666667,2.0,1.8666666666666667,0.37777777777777777,0.055042751651768196
4,0.0001,20,22,30,37,53,44,65,48,-1.5777777777777777,3.0,1.5777777777777777,0.37777777777777777,0.03871726160380207
5,0.0001,20,26,42,31,54,33,55,59,-1.6,3.0,1.6888888888888889,0.24444444444444444,0.024395161290322598
