run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,0.0001,26,44,86,94,67,85,60,34,-2.2745098039215685,9.0,2.980392156862745,1.196078431372549,0.19061438879456705
2,0.0001,26,50,60,72,94,60,83,34,-1.9411764705882353,7.0,2.627450980392157,1.196078431372549,0.17774420393363366
3,0.0001,26,42,58,111,77,92,70,61,-3.0784313725490198,6.0,3.4901960784313726,1.5294117647058822,0.18442614917181221
4,0.0001,26,47,65,84,110,88,60,34,-2.627450980392157,9.0,3.3137254901960786,1.5098039215686274,0.20923612533278724
5,0.0001,27,40,57,86,75,96,62,43,-2.0784313725490198,7.0,2.6666666666666665,1.2156862745098038,0.18173056097032703
