run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,0.0001,9,14,14,21,23,18,35,31,0.5135135135135135,3.0,0.08108108108108109,-0.05405405405405406,-0.003260869565217206
2,0.0001,9,14,15,15,18,28,29,22,0.918918918918919,2.0,0.02702702702702703,-0.21621621621621623,-0.03326086956521723
3,0.0001,9,13,15,21,23,16,24,26,1.0,2.0,0.0,-0.2972972972972973,-0.05564182194616962
4,0.0001,9,22,14,22,28,18,15,30,0.7027027027027027,7.0,0.35135135135135137,-0.1891891891891892,-0.03680517336268574
5,0.0001,9,14,18,15,20,19,30,48,0.2972972972972973,2.0,0.35135135135135137,0.2972972972972973,0.03835762754460936
