run,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,map,seed,temperature,time_max,n_agents,run_elapsed_seconds,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
23,38,50,46,84,60,64,96,89,yes_line_E,271257,0.0001,1000,8,1338.468159791,-2.306451612903226,4.0,2.306451612903226,0.4838709677419355,0.06306333017077792
24,40,35,81,66,62,103,76,101,yes_line_E,271258,0.0001,1000,8,1353.825045708,-2.903225806451613,6.0,2.9516129032258065,0.6451612903225806,0.07856826241134751
25,39,37,58,61,82,90,122,87,yes_line_E,271259,0.0001,1000,8,1531.857275083,-3.096774193548387,3.0,3.1129032258064515,0.9193548387096774,0.09852430555555558
26,36,34,65,70,58,90,74,95,yes_line_E,271260,0.0001,1000,8,1356.9721655,-2.225806451612903,4.0,2.2903225806451615,0.532258064516129,0.07022270114942519
27,43,39,78,69,80,94,98,108,yes_line_E,271261,0.0001,1000,8,1410.242441875,-3.629032258064516,2.0,3.629032258064516,0.6612903225806451,0.06201252052545159
28,38,33,79,62,93,58,92,85,yes_line_E,271262,0.0001,1000,8,1313.405257791,-2.5161290322580645,6.0,2.596774193548387,0.5161290322580645,0.07303240740740735
29,36,41,81,64,93,105,68,103,yes_line_E,271263,0.0001,1000,8,1555.358145209,-3.338709677419355,5.0,3.338709677419355,0.6612903225806451,0.0794997884940778
30,34,43,40,65,68,95,76,84,yes_line_E,271264,0.0001,1000,8,1265.582884125,-1.9516129032258065,3.0,1.9838709677419355,0.532258064516129,0.07602103960396045
31,38,33,59,63,89,93,103,79,yes_line_E,271265,0.0001,1000,8,1487.099367708,-2.7903225806451615,4.0,2.870967741935484,0.6774193548387096,0.08609178635547576
32,41,47,53,66,68,85,103,89,yes_line_E,271266,0.0001,1000,8,1302.041849334,-2.7096774193548385,1.0,2.7096774193548385,0.5483870967741935,0.058650362318840576
33,38,49,40,61,65,81,71,84,yes_line_E,271267,0.0001,1000,8,1295.892241958,-1.6935483870967742,2.0,1.7258064516129032,0.2903225806451613,0.04323236196319025
34,38,71,51,83,64,103,75,88,yes_line_E,271268,0.0001,1000,8,1219.648661667,-3.0483870967741935,6.0,3.0483870967741935,0.5967741935483871,0.04354821116928442
35,36,53,50,63,61,95,81,88,yes_line_E,271269,0.0001,1000,8,1301.464820209,-2.306451612903226,4.0,2.306451612903226,0.5,0.054050047438330084
36,46,49,58,90,73,99,82,95,yes_line_E,271270,0.0001,1000,8,1413.856360333,-3.3548387096774195,4.0,3.3548387096774195,0.4032258064516129,0.039695945945946054
37,44,37,74,54,57,90,96,82,yes_line_E,271271,0.0001,1000,8,1289.009454208,-2.4193548387096775,5.0,2.435483870967742,0.5,0.06478230337078661
38,37,33,73,67,77,81,102,87,yes_line_E,271272,0.0001,1000,8,1345.344288667,-2.7903225806451615,3.0,2.870967741935484,0.6612903225806451,0.06544546678635554
39,38,35,98,60,79,71,64,84,yes_line_E,271273,0.0001,1000,8,1469.763319,-2.338709677419355,7.0,2.3870967741935485,0.5645161290322581,0.06430174858223059
40,36,40,92,73,53,73,98,61,yes_line_E,271274,0.0001,1000,8,1256.314884166,-2.2903225806451615,6.0,2.306451612903226,0.5483870967741935,0.07265922053231932
41,39,44,51,76,76,68,84,92,yes_line_E,271275,0.0001,1000,8,1429.605178708,-2.3548387096774195,2.0,2.3548387096774195,0.4032258064516129,0.04487028301886786
42,45,33,58,86,80,65,92,101,yes_line_E,271276,0.0001,1000,8,1562.601113,-2.838709677419355,3.0,2.9193548387096775,0.6451612903225806,0.0714285714285714
43,40,35,87,59,74,64,105,91,yes_line_E,271277,0.0001,1000,8,1570.871335583,-2.7580645161290325,5.0,2.806451612903226,0.6774193548387096,0.07958896396396398
44,34,45,38,69,97,73,83,93,yes_line_E,271278,0.0001,1000,8,1179.930139708,-2.3870967741935485,4.0,2.4516129032258065,0.5645161290322581,0.08658364661654128
45,85,103,62,103,106,89,112,125,yes_line_E,271279,0.0001,1000,8,1577.514381125,-6.467741935483871,5.0,6.467741935483871,0.5645161290322581,-0.009534235668789748
46,34,49,40,70,95,85,100,73,yes_line_E,271280,0.0001,1000,8,1284.980162458,-2.6129032258064515,4.0,2.6451612903225805,0.6129032258064516,0.08476419413919412
47,42,36,54,62,68,89,72,96,yes_line_E,271281,0.0001,1000,8,1415.028459209,-2.1774193548387095,2.0,2.2096774193548385,0.5161290322580645,0.06283116570327563
48,40,33,85,71,77,101,119,97,yes_line_E,271282,0.0001,1000,8,1465.992186084,-3.8548387096774195,5.0,3.935483870967742,0.9354838709677419,0.0898625601926164
49,34,49,41,66,59,93,73,83,yes_line_E,271283,0.0001,1000,8,1250.495089833,-1.8387096774193548,4.0,1.8548387096774193,0.5,0.0668298192771084
50,36,46,42,56,78,70,91,87,yes_line_E,271284,0.0001,1000,8,1254.079419458,-1.967741935483871,3.0,1.967741935483871,0.43548387096774194,0.06849061264822143
