run,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,map,seed,temperature,time_max,n_agents,run_elapsed_seconds,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,54,78,44,58,45,95,75,66,new_maybe_6,191235,0.0001,1000,8,1285.906262125,-4.0625,9.0,4.0625,0.7291666666666666,0.06424453883495151
2,55,68,49,77,51,73,98,86,new_maybe_6,191236,0.0001,1000,8,1224.345391792,-4.9375,7.0,4.9375,0.6875,0.052493828545780996
3,46,61,67,57,49,70,78,89,new_maybe_6,191237,0.0001,1000,8,958.369171959,-4.104166666666667,4.0,4.104166666666667,0.5625,0.0390262330754354
4,43,72,49,63,47,86,90,64,new_maybe_6,191238,0.0001,1000,8,1348.736630917,-4.041666666666667,6.0,4.041666666666667,0.6458333333333334,0.06476775291828796
5,52,69,44,61,43,76,68,88,new_maybe_6,191239,0.0001,1000,8,1057.046526292,-3.7708333333333335,7.0,3.7708333333333335,0.6041666666666666,0.05329653193612782
6,54,82,45,61,56,75,70,83,new_maybe_6,191240,0.0001,1000,8,862.759681167,-4.291666666666667,6.0,4.291666666666667,0.4583333333333333,0.03247980038022824
7,57,72,46,45,82,62,76,86,new_maybe_6,191241,0.0001,1000,8,1075.734438125,-4.291666666666667,7.0,4.291666666666667,0.5208333333333334,0.04721364068441081
8,45,91,39,62,55,62,78,77,new_maybe_6,191242,0.0001,1000,8,886.554853292,-3.9375,7.0,3.9375,0.75,0.06643234282907673
9,51,73,58,45,48,68,79,86,new_maybe_6,191243,0.0001,1000,8,1033.485169625,-3.9166666666666665,7.0,3.9166666666666665,0.5208333333333334,0.04777312992126004
10,56,72,43,48,63,59,67,83,new_maybe_6,191244,0.0001,1000,8,941.292502083,-3.5625,7.0,3.5625,0.5,0.031565045824847315
11,73,52,41,57,74,90,81,57,new_maybe_6,191245,0.0001,1000,8,995.351239459,-4.270833333333333,7.0,4.270833333333333,0.6875,0.052455357142857206
12,46,90,40,59,52,65,76,102,new_maybe_6,191246,0.0001,1000,8,1038.422732209,-4.375,6.0,4.375,0.9583333333333334,0.09295400943396226
13,56,65,58,79,45,84,105,84,new_maybe_6,191247,0.0001,1000,8,1224.703126708,-5.333333333333333,5.0,5.333333333333333,0.9166666666666666,0.06180555555555567
14,54,87,41,44,78,80,61,71,new_maybe_6,191248,0.0001,1000,8,951.354598833,-4.083333333333333,10.0,4.083333333333333,0.625,0.06178536821705438
15,79,68,50,42,46,68,64,90,new_maybe_6,191249,0.0001,1000,8,1026.538254458,-3.8958333333333335,9.0,3.8958333333333335,0.6666666666666666,0.058133012820512864
16,72,90,46,54,43,67,87,65,new_maybe_6,191250,0.0001,1000,8,1068.644308,-4.25,11.0,4.25,0.6458333333333334,0.061056774809160386
17,69,64,44,53,47,72,79,85,new_maybe_6,191251,0.0001,1000,8,880.842672542,-4.020833333333333,6.0,4.020833333333333,0.5208333333333334,0.04433784113060435
18,49,84,54,57,43,84,67,70,new_maybe_6,191252,0.0001,1000,8,943.906344542,-3.9166666666666665,8.0,3.9166666666666665,0.5208333333333334,0.048265255905511895
19,49,84,42,65,49,59,71,88,new_maybe_6,191253,0.0001,1000,8,964.426926583,-3.8958333333333335,7.0,3.8958333333333335,0.625,0.060598496055226825
20,60,60,50,74,43,65,68,90,new_maybe_6,191254,0.0001,1000,8,882.923396709,-3.9583333333333335,7.0,3.9583333333333335,0.6458333333333334,0.037469362745098156
21,49,87,41,60,52,81,83,69,new_maybe_6,191255,0.0001,1000,8,1070.194160291,-4.208333333333333,7.0,4.208333333333333,0.625,0.06111709770114948
22,67,80,42,44,53,50,71,95,new_maybe_6,191256,0.0001,1000,8,1013.389131708,-3.7916666666666665,9.0,3.7916666666666665,0.7708333333333334,0.07668700199203204
23,45,56,40,46,64,70,86,70,new_maybe_6,191257,0.0001,1000,8,893.066001541,-3.2708333333333335,4.0,3.2708333333333335,0.625,0.05841522536687638
