run,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,map,seed,temperature,time_max,n_agents,run_elapsed_seconds,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,27,19,21,46,38,65,35,14,new_maybe_1,141235,0.0001,1000,8,461.447737833,-0.7674418604651163,9.0,1.5813953488372092,0.5348837209302325,0.07887117761873763
2,25,26,19,34,71,41,58,14,new_maybe_1,141236,0.0001,1000,8,645.265590459,-1.302325581395349,8.0,2.0697674418604652,0.6744186046511628,0.1010835727969348
3,19,27,34,27,38,45,58,14,new_maybe_1,141237,0.0001,1000,8,541.721718583,-0.6976744186046512,7.0,1.372093023255814,0.37209302325581395,0.04701895235588305
4,25,28,20,51,35,43,58,14,new_maybe_1,141238,0.0001,1000,8,598.13076375,-0.9767441860465116,8.0,1.7209302325581395,0.37209302325581395,0.05801661213189013
5,48,29,20,38,51,41,68,14,new_maybe_1,141239,0.0001,1000,8,599.814778916,-1.7906976744186047,9.0,2.5348837209302326,0.6046511627906976,0.05885224863296501
6,24,20,27,38,47,65,67,14,new_maybe_1,141240,0.0001,1000,8,628.406309875,-1.627906976744186,7.0,2.302325581395349,0.5813953488372093,0.09876684174469053
7,25,23,32,31,36,47,57,14,new_maybe_1,141241,0.0001,1000,8,569.764249375,-0.7674418604651163,7.0,1.441860465116279,0.3488372093023256,0.03358815875081311
8,25,41,20,57,70,51,54,14,new_maybe_1,141242,0.0001,1000,8,693.881615791,-2.3255813953488373,10.0,3.0697674418604652,0.6511627906976745,0.07273057748234302
9,25,35,20,39,49,62,30,14,new_maybe_1,141243,0.0001,1000,8,484.715856292,-0.9767441860465116,11.0,1.930232558139535,0.46511627906976744,0.05984142965013839
10,26,21,45,36,45,32,53,14,new_maybe_1,141244,0.0001,1000,8,453.136119875,-0.9302325581395349,9.0,1.6744186046511629,0.2558139534883721,0.02760522312373226
11,29,24,28,49,44,64,38,17,new_maybe_1,141245,0.0001,1000,8,565.474555667,-1.4186046511627908,9.0,2.046511627906977,0.4418604651162791,0.03696893021066261
12,28,39,60,32,71,49,20,27,new_maybe_1,141246,0.0001,1000,8,659.932795833,-2.186046511627907,12.0,3.0,0.5348837209302325,0.045959382272054095
13,27,28,21,56,73,52,64,14,new_maybe_1,141247,0.0001,1000,8,802.760655083,-2.395348837209302,9.0,3.116279069767442,0.7209302325581395,0.0947117858980957
14,19,53,25,33,63,54,43,14,new_maybe_1,141248,0.0001,1000,8,559.556023542,-1.6744186046511629,9.0,2.3488372093023258,0.4883720930232558,0.07061025408348454
15,32,34,49,54,76,65,54,14,new_maybe_1,141249,0.0001,1000,8,767.304799834,-3.395348837209302,8.0,4.069767441860465,0.7906976744186046,0.03854223681809876
16,25,28,21,44,55,49,60,14,new_maybe_1,141250,0.0001,1000,8,570.146718042,-1.4883720930232558,8.0,2.2093023255813953,0.4186046511627907,0.06389794967381168
17,32,22,33,40,52,92,73,14,new_maybe_1,141251,0.0001,1000,8,753.882628833,-2.9302325581395348,7.0,3.604651162790698,1.1627906976744187,0.12203814293970328
18,24,21,25,30,60,72,55,14,new_maybe_1,141252,0.0001,1000,8,641.781974375,-1.6046511627906976,8.0,2.2790697674418605,0.6976744186046512,0.10924790926795724
19,36,30,24,64,49,59,43,14,new_maybe_1,141253,0.0001,1000,8,624.55377625,-2.0232558139534884,10.0,2.697674418604651,0.5116279069767442,0.04976489028213149
20,24,22,29,36,56,61,45,14,new_maybe_1,141254,0.0001,1000,8,644.994642709,-1.2790697674418605,8.0,1.9534883720930232,0.4418604651162791,0.06678781689294722
21,25,27,19,33,39,47,80,14,new_maybe_1,141255,0.0001,1000,8,549.851844375,-1.2093023255813953,8.0,1.9767441860465116,0.8837209302325582,0.10505706653715396
22,20,32,48,55,56,72,78,14,new_maybe_1,141256,0.0001,1000,8,1018.045217458,-3.3255813953488373,7.0,4.0,0.8372093023255814,0.08129885057471253
23,28,39,40,46,54,81,31,20,new_maybe_1,141257,0.0001,1000,8,771.201160416,-2.488372093023256,11.0,3.2093023255813953,0.7674418604651163,0.04131064998474199
24,27,20,28,35,50,42,74,14,new_maybe_1,141258,0.0001,1000,8,622.500211291,-1.3488372093023255,7.0,2.0232558139534884,0.7441860465116279,0.08706896551724119
25,32,21,25,47,63,54,36,14,new_maybe_1,141259,0.0001,1000,8,623.412308541,-1.3953488372093024,9.0,2.13953488372093,0.4883720930232558,0.06639702409069437
26,29,18,38,56,48,39,28,14,new_maybe_1,141260,0.0001,1000,8,534.284086166,-0.8837209302325582,11.0,1.8372093023255813,0.32558139534883723,0.043965517241379315
27,29,29,22,37,58,41,49,14,new_maybe_1,141261,0.0001,1000,8,528.237535416,-1.0930232558139534,8.0,1.7906976744186047,0.37209302325581395,0.03715548139908531
28,24,18,24,32,57,67,43,14,new_maybe_1,141262,0.0001,1000,8,527.128335084,-1.0930232558139534,8.0,1.7906976744186047,0.5813953488372093,0.10167161043134332
29,24,31,23,38,56,63,50,14,new_maybe_1,141263,0.0001,1000,8,657.541048375,-1.558139534883721,9.0,2.2325581395348837,0.4883720930232558,0.06687521623803483
30,28,43,43,37,63,76,57,14,new_maybe_1,141264,0.0001,1000,8,768.463372625,-3.0,9.0,3.6744186046511627,0.7906976744186046,0.05061371668736259
31,30,49,28,37,65,74,24,14,new_maybe_1,141265,0.0001,1000,8,687.685775333,-2.0697674418604652,12.0,3.0930232558139537,0.7441860465116279,0.08960414652486826
32,44,20,27,54,48,77,40,14,new_maybe_1,141266,0.0001,1000,8,603.692534542,-2.13953488372093,10.0,2.813953488372093,0.813953488372093,0.08053959131545341
33,31,35,20,62,52,39,28,14,new_maybe_1,141267,0.0001,1000,8,498.108793083,-1.1395348837209303,12.0,2.13953488372093,0.46511627906976744,0.05606516136949313
34,24,21,40,47,45,44,56,14,new_maybe_1,141268,0.0001,1000,8,588.631728375,-1.372093023255814,8.0,2.046511627906977,0.32558139534883723,0.029876170162341342
35,20,42,33,51,51,56,73,14,new_maybe_1,141269,0.0001,1000,8,756.739765167,-2.511627906976744,7.0,3.186046511627907,0.7209302325581395,0.06014198782961455
36,27,20,28,47,45,40,63,14,new_maybe_1,141270,0.0001,1000,8,573.724454416,-1.2093023255813953,8.0,1.8837209302325582,0.4883720930232558,0.05840213695968899
37,25,26,21,34,38,43,62,14,new_maybe_1,141271,0.0001,1000,8,449.6851945,-0.7209302325581395,8.0,1.441860465116279,0.46511627906976744,0.05328110659499141
