run,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,map,seed,temperature,time_max,n_agents,run_elapsed_seconds,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
16,25,48,36,49,58,65,90,82,10esque_test,101250,0.0001,1000,8,1568.859932375,-0.7922077922077922,2.0,0.8051948051948052,0.11688311688311688,-0.008711762850835525
17,26,33,52,71,113,60,80,91,10esque_test,101251,0.0001,1000,8,2006.233165792,-1.7402597402597402,4.0,1.7532467532467533,0.4025974025974026,0.021931015752308713
18,27,34,47,68,111,96,62,84,10esque_test,101252,0.0001,1000,8,1985.553688209,-1.7792207792207793,5.0,1.87012987012987,0.36363636363636365,0.025553605184985173
19,23,47,37,52,75,77,103,91,10esque_test,101253,0.0001,1000,8,1956.394141375,-1.4675324675324675,2.0,1.4675324675324675,0.3116883116883117,0.01913012729844432
20,28,37,45,62,81,95,100,69,10esque_test,101254,0.0001,1000,8,1920.55554875,-1.6233766233766234,3.0,1.7272727272727273,0.2077922077922078,0.005491848576955061
21,30,49,40,34,84,61,91,75,10esque_test,101255,0.0001,1000,8,1610.437050958,-0.935064935064935,5.0,1.103896103896104,0.06493506493506493,-0.00038485221674866565
22,25,36,65,48,78,52,97,112,10esque_test,101256,0.0001,1000,8,2066.728612583,-1.5714285714285714,3.0,1.6883116883116882,0.4025974025974026,0.033521303258145396
23,28,31,41,70,78,58,107,91,10esque_test,101257,0.0001,1000,8,2027.233223041,-1.4545454545454546,3.0,1.4935064935064934,0.2987012987012987,0.0277777777777779
24,37,63,42,28,55,109,93,78,10esque_test,101258,0.0001,1000,8,1924.148570625,-1.4675324675324675,6.0,1.6883116883116882,0.3246753246753247,0.024080622347949276
25,30,31,54,70,105,63,80,88,10esque_test,101259,0.0001,1000,8,1921.841963333,-1.6753246753246753,4.0,1.6753246753246753,0.24675324675324675,0.00044557170276959823
26,22,39,54,45,108,76,91,83,10esque_test,101260,0.0001,1000,8,1970.8091475,-1.6363636363636365,4.0,1.6363636363636365,0.38961038961038963,0.02654440154440163
27,23,56,32,50,82,71,111,95,10esque_test,101261,0.0001,1000,8,2143.114056708,-1.6623376623376624,4.0,1.7272727272727273,0.4155844155844156,0.03619505494505515
28,32,52,44,35,73,92,61,82,10esque_test,101262,0.0001,1000,8,1579.202608875,-1.025974025974026,5.0,1.2597402597402598,0.05194805194805195,-0.014975735517136712
29,27,41,37,50,66,77,103,92,10esque_test,101263,0.0001,1000,8,1913.888980125,-1.3116883116883118,2.0,1.3116883116883118,0.2597402597402597,0.02176905244856564
30,25,34,51,71,41,93,79,105,10esque_test,101264,0.0001,1000,8,1920.351780375,-1.3896103896103895,3.0,1.5454545454545454,0.3116883116883117,0.033459776696249666
31,26,40,30,55,107,87,69,93,10esque_test,101265,0.0001,1000,8,2143.51632825,-1.4935064935064934,4.0,1.5844155844155845,0.3246753246753247,0.041384897154127964
32,27,46,48,109,94,79,62,69,10esque_test,101266,0.0001,1000,8,2005.669160333,-1.844155844155844,6.0,2.038961038961039,0.33766233766233766,-0.00033440342429091885
33,30,51,36,40,82,75,92,105,10esque_test,101267,0.0001,1000,8,1889.914823375,-1.5454545454545454,3.0,1.6233766233766234,0.24675324675324675,0.019324853228962935
34,39,27,46,53,75,63,87,100,10esque_test,101268,0.0001,1000,8,1756.621130291,-1.2727272727272727,2.0,1.2987012987012987,0.22077922077922077,0.0020408163265306367
35,21,45,29,69,74,61,105,87,10esque_test,101269,0.0001,1000,8,1993.092780209,-1.2857142857142858,4.0,1.3896103896103895,0.36363636363636365,0.033423043351760384
36,29,42,65,56,73,101,110,83,10esque_test,101270,0.0001,1000,8,1963.861170625,-2.168831168831169,3.0,2.168831168831169,0.3246753246753247,-0.0016291847687195382
37,30,36,44,61,65,88,103,79,10esque_test,101271,0.0001,1000,8,1763.166274083,-1.4805194805194806,2.0,1.4805194805194806,0.22077922077922077,0.0031055900621119736
38,21,45,52,33,66,85,72,98,10esque_test,101272,0.0001,1000,8,1596.922941916,-1.0389610389610389,3.0,1.1948051948051948,0.2727272727272727,0.022472760290557003
39,29,36,60,100,80,49,113,69,10esque_test,101273,0.0001,1000,8,1872.136608125,-1.87012987012987,6.0,2.1298701298701297,0.36363636363636365,0.02125533049040529
40,26,41,50,87,56,78,102,66,10esque_test,101274,0.0001,1000,8,1526.694738542,-1.4805194805194806,4.0,1.6233766233766234,0.2597402597402597,-0.0028232636928289256
41,29,40,49,59,77,86,92,104,10esque_test,101275,0.0001,1000,8,1737.814321834,-1.87012987012987,0.0,1.87012987012987,0.24675324675324675,-0.0011327292110874243
42,21,31,63,37,49,88,74,102,10esque_test,101276,0.0001,1000,8,1521.989895833,-0.948051948051948,3.0,1.103896103896104,0.3246753246753247,0.0483486943164364
43,27,53,41,67,77,105,58,88,10esque_test,101277,0.0001,1000,8,1456.83254025,-1.6103896103896105,5.0,1.7532467532467533,0.2857142857142857,-0.005467884828349812
44,21,41,104,32,58,65,78,81,10esque_test,101278,0.0001,1000,8,1374.090031125,-1.1428571428571428,6.0,1.3116883116883118,0.35064935064935066,0.03154761904761916
45,28,36,61,67,107,92,47,79,10esque_test,101279,0.0001,1000,8,1526.214641875,-1.6233766233766234,6.0,1.9090909090909092,0.2987012987012987,0.011778115501519748
46,24,89,32,40,56,64,76,99,10esque_test,101280,0.0001,1000,8,1716.196416917,-1.1428571428571428,5.0,1.2727272727272727,0.24675324675324675,0.026860119047619202
47,33,51,66,42,56,102,117,75,10esque_test,101281,0.0001,1000,8,2445.933910709,-1.948051948051948,5.0,2.012987012987013,0.36363636363636365,0.009422772799156709
48,44,29,41,65,76,101,52,85,10esque_test,101282,0.0001,1000,8,2120.558762083,-1.3116883116883118,6.0,1.5324675324675325,0.2077922077922078,-0.0030788177339899914
49,27,44,54,39,75,101,62,93,10esque_test,101283,0.0001,1000,8,1406.024182958,-1.3376623376623376,5.0,1.5064935064935066,0.23376623376623376,0.010209235209235334
50,25,41,33,97,85,53,66,104,10esque_test,101284,0.0001,1000,8,1484.879384042,-1.4545454545454546,5.0,1.6493506493506493,0.2987012987012987,0.03819444444444464
