run,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,map,seed,temperature,time_max,n_agents,run_elapsed_seconds,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,14,30,27,50,68,50,45,32,9esque_test,91235,0.0001,1000,8,295.03240725,-1.4166666666666667,7.0,1.7916666666666667,0.4166666666666667,0.00010208248264587105
2,15,19,62,43,38,33,50,22,9esque_test,91236,0.0001,1000,8,204.778593333,-0.7083333333333334,7.0,1.3333333333333333,0.2708333333333333,0.020890528483184623
3,15,26,61,51,27,42,36,67,9esque_test,91237,0.0001,1000,8,258.208685917,-1.6041666666666667,6.0,2.0208333333333335,0.375,0.01351736972704698
4,16,19,76,65,36,46,28,23,9esque_test,91238,0.0001,1000,8,264.771878208,-1.2708333333333333,8.0,2.1875,0.5416666666666666,0.0703035285520408
5,48,64,37,25,53,40,39,21,9esque_test,91239,0.0001,1000,8,229.647782834,-1.6458333333333333,13.0,2.3958333333333335,0.1875,-0.04221539903324456
6,49,23,36,48,73,31,31,17,9esque_test,91240,0.0001,1000,8,209.432763042,-1.25,13.0,2.3541666666666665,0.4583333333333333,0.010787599497276812
7,52,21,36,40,46,74,72,17,9esque_test,91241,0.0001,1000,8,298.714816167,-2.2916666666666665,7.0,2.9375,0.4791666666666667,0.02341638132996926
8,14,30,48,61,65,37,45,36,9esque_test,91242,0.0001,1000,8,229.042415125,-1.8333333333333333,9.0,2.125,0.3541666666666667,-0.016945084485407103
9,16,19,36,43,60,44,76,53,9esque_test,91243,0.0001,1000,8,271.919471958,-2.0625,3.0,2.0625,0.5416666666666666,0.020085758110997443
10,25,19,58,60,62,42,35,30,9esque_test,91244,0.0001,1000,8,261.097595667,-1.7291666666666667,10.0,2.3541666666666665,0.1875,-0.009666455511158745
11,18,23,53,43,49,56,39,26,9esque_test,91245,0.0001,1000,8,231.752283125,-1.2291666666666667,8.0,1.8541666666666667,0.08333333333333333,-0.024686088052958022
12,23,27,78,46,71,63,34,17,9esque_test,91246,0.0001,1000,8,318.401787458,-2.3125,10.0,3.2291666666666665,0.5625,0.05023474705723774
13,16,34,42,21,46,68,38,27,9esque_test,91247,0.0001,1000,8,252.188595292,-0.9166666666666666,9.0,1.6458333333333333,0.375,0.006517896597436845
14,15,31,27,54,37,50,41,23,9esque_test,91248,0.0001,1000,8,212.94044775,-0.625,7.0,1.2708333333333333,0.10416666666666667,-0.0187543513576236
15,30,23,77,82,71,56,48,17,9esque_test,91249,0.0001,1000,8,357.714129292,-3.25,11.0,3.8958333333333335,0.6458333333333334,0.041061162567869625
16,57,18,31,42,46,53,32,29,9esque_test,91250,0.0001,1000,8,206.1274375,-1.25,10.0,1.9583333333333333,0.10416666666666667,-0.04197214076246336
17,15,29,32,65,54,34,59,40,9esque_test,91251,0.0001,1000,8,248.402166959,-1.6666666666666667,5.0,1.8958333333333333,0.3333333333333333,-0.0058025177025964325
18,34,23,44,55,40,68,55,19,9esque_test,91252,0.0001,1000,8,287.984936583,-1.875,8.0,2.4791666666666665,0.3125,-0.012991506012597798
19,44,66,39,50,38,72,34,19,9esque_test,91253,0.0001,1000,8,232.439766708,-2.375,14.0,3.25,0.3958333333333333,-0.02627651042594903
20,18,41,24,53,51,38,61,30,9esque_test,91254,0.0001,1000,8,261.921648333,-1.4166666666666667,8.0,1.8125,0.1875,-0.021258677011025018
21,15,18,31,62,86,38,48,27,9esque_test,91255,0.0001,1000,8,281.509887917,-1.6041666666666667,7.0,2.0416666666666665,0.7708333333333334,0.07890198511166235
22,16,38,19,51,63,32,39,22,9esque_test,91256,0.0001,1000,8,227.730994584,-0.6666666666666666,9.0,1.6041666666666667,0.2708333333333333,0.01995967741935467
23,14,18,46,70,55,45,23,31,9esque_test,91257,0.0001,1000,8,239.600684875,-1.125,9.0,1.9791666666666667,0.4583333333333333,0.049388485366374635
24,20,26,41,34,59,60,46,32,9esque_test,91258,0.0001,1000,8,222.519360417,-1.4583333333333333,6.0,1.8125,0.125,-0.029607932643538337
25,16,22,48,71,51,26,40,27,9esque_test,91259,0.0001,1000,8,237.183288375,-1.1041666666666667,9.0,1.9166666666666667,0.4375,0.02911665416354081
26,19,24,46,37,42,65,45,28,9esque_test,91260,0.0001,1000,8,201.760609875,-1.2083333333333333,6.0,1.6666666666666667,0.25,-0.024443917351887112
27,26,29,64,22,67,44,37,29,9esque_test,91261,0.0001,1000,8,248.028834875,-1.4583333333333333,9.0,2.1458333333333335,0.22916666666666666,-0.004450699939135827
28,26,32,68,92,50,57,43,19,9esque_test,91262,0.0001,1000,8,281.677177084,-2.8958333333333335,10.0,3.5833333333333335,0.8125,0.035576602483954334
29,38,50,45,33,28,61,53,32,9esque_test,91263,0.0001,1000,8,201.519453167,-1.9166666666666667,11.0,2.4166666666666665,-0.020833333333333332,-0.07893738140417472
30,16,20,99,37,44,68,47,27,9esque_test,91264,0.0001,1000,8,236.283963958,-2.2916666666666665,6.0,2.7291666666666665,1.0208333333333333,0.08626554334114256
31,16,18,39,43,50,57,35,22,9esque_test,91265,0.0001,1000,8,169.902104958,-0.6666666666666666,8.0,1.4583333333333333,0.14583333333333334,0.005673963133640436
32,23,17,37,43,67,53,46,28,9esque_test,91266,0.0001,1000,8,218.479660459,-1.375,7.0,1.8125,0.3333333333333333,-0.0008603862749128055
33,39,22,42,57,38,54,49,17,9esque_test,91267,0.0001,1000,8,193.183635208,-1.4583333333333333,10.0,2.1041666666666665,0.125,-0.036683404341651515
34,29,20,41,28,39,52,56,62,9esque_test,91268,0.0001,1000,8,189.643393041,-1.6458333333333333,4.0,1.6458333333333333,0.16666666666666666,-0.030747509124987804
35,39,22,25,67,54,68,71,36,9esque_test,91269,0.0001,1000,8,220.940842291,-2.7916666666666665,7.0,3.0416666666666665,0.3125,-0.005858385407870426
36,23,38,69,44,43,67,57,17,9esque_test,91270,0.0001,1000,8,222.014234667,-2.2916666666666665,9.0,2.9375,0.375,0.00037168859253911
37,14,41,52,58,68,39,44,23,9esque_test,91271,0.0001,1000,8,244.645909666,-1.8958333333333333,11.0,2.4791666666666665,0.4166666666666667,-0.004395042344657041
38,38,21,43,50,85,52,62,17,9esque_test,91272,0.0001,1000,8,283.996330583,-2.5,7.0,3.1458333333333335,0.7083333333333334,0.024171633941093784
39,27,70,31,61,78,55,69,19,9esque_test,91273,0.0001,1000,8,320.974692167,-3.375,10.0,3.9791666666666665,0.5208333333333334,0.0042584579071596185
