run,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,map,seed,temperature,time_max,n_agents,run_elapsed_seconds,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
18,34,17,22,38,36,53,31,27,maybe_5,121252,0.0001,1000,8,196.785626458,0.6551724137931034,10.0,0.5,-0.10344827586206896,-0.037450240938613044
19,36,15,22,52,35,35,30,22,maybe_5,121253,0.0001,1000,8,201.94945225,0.8448275862068966,10.0,0.6551724137931034,-0.08620689655172414,-0.024072655651603103
20,36,15,22,36,37,48,33,28,maybe_5,121254,0.0001,1000,8,160.626565791,0.7068965517241379,10.0,0.41379310344827586,-0.15517241379310345,-0.049602543720190795
21,36,15,23,33,47,38,31,24,maybe_5,121255,0.0001,1000,8,192.497651083,0.8448275862068966,10.0,0.46551724137931033,-0.1724137931034483,-0.042291279133384485
22,36,15,25,51,32,37,31,22,maybe_5,121256,0.0001,1000,8,173.934114166,0.8103448275862069,10.0,0.6379310344827587,-0.10344827586206896,-0.03161293823944433
23,44,15,32,23,48,39,27,20,maybe_5,121257,0.0001,1000,8,258.608003125,0.8275862068965517,11.0,0.6896551724137931,-0.15517241379310345,-0.009208805579773438
24,38,15,23,41,28,29,31,22,maybe_5,121258,0.0001,1000,8,209.202810875,1.1896551724137931,10.0,0.5,-0.27586206896551724,-0.054798190260745505
25,36,15,23,48,35,38,31,22,maybe_5,121259,0.0001,1000,8,161.00903375,0.8275862068965517,10.0,0.5862068965517241,-0.15517241379310345,-0.034410418482999194
26,36,15,22,36,33,76,33,22,maybe_5,121260,0.0001,1000,8,185.032396,0.39655172413793105,10.0,0.896551724137931,0.3275862068965517,0.033957033957033866
27,34,16,44,23,30,31,29,24,maybe_5,121261,0.0001,1000,8,206.770434959,1.1206896551724137,11.0,0.5862068965517241,-0.2413793103448276,-0.06511056511056523
28,36,15,22,33,37,46,32,27,maybe_5,121262,0.0001,1000,8,174.052166083,0.8275862068965517,10.0,0.3448275862068966,-0.1896551724137931,-0.0515475152571927
29,40,15,22,34,37,49,31,22,maybe_5,121263,0.0001,1000,8,143.673614709,0.7931034482758621,10.0,0.46551724137931033,-0.13793103448275862,-0.024837837837837995
30,34,16,33,21,35,46,32,25,maybe_5,121264,0.0001,1000,8,231.098813333,0.9310344827586207,11.0,0.39655172413793105,-0.20689655172413793,-0.05374692874692877
31,36,15,22,33,49,37,29,26,maybe_5,121265,0.0001,1000,8,194.551231542,0.8448275862068966,10.0,0.5,-0.13793103448275862,-0.03723055038844514
32,36,15,22,35,44,39,31,20,maybe_5,121266,0.0001,1000,8,160.689421291,0.9310344827586207,10.0,0.43103448275862066,-0.22413793103448276,-0.035151887424614836
33,37,15,24,35,48,36,31,24,maybe_5,121267,0.0001,1000,8,164.732334417,0.7931034482758621,10.0,0.5172413793103449,-0.15517241379310345,-0.04483783783783801
34,36,15,23,33,40,44,29,22,maybe_5,121268,0.0001,1000,8,221.39894375,0.9310344827586207,10.0,0.3448275862068966,-0.22413793103448276,-0.03928411882957339
35,40,15,32,22,48,46,30,24,maybe_5,121269,0.0001,1000,8,259.762725459,0.6724137931034483,11.0,0.6206896551724138,-0.15517241379310345,-0.01779892733200139
36,36,15,22,34,47,33,33,26,maybe_5,121270,0.0001,1000,8,178.523990041,0.8620689655172413,11.0,0.46551724137931033,-0.1724137931034483,-0.05125247198417937
37,36,15,23,46,30,36,31,21,maybe_5,121271,0.0001,1000,8,253.604380084,1.0,10.0,0.5517241379310345,-0.1896551724137931,-0.03846808993867823
38,36,15,23,35,33,45,30,22,maybe_5,121272,0.0001,1000,8,152.12466075,0.9827586206896551,10.0,0.3620689655172414,-0.20689655172413793,-0.04599683365373752
39,36,15,23,31,46,34,26,22,maybe_5,121273,0.0001,1000,8,240.3977245,1.0862068965517242,10.0,0.4482758620689655,-0.1896551724137931,-0.038481614661872277
40,40,15,24,33,44,36,31,26,maybe_5,121274,0.0001,1000,8,140.281630667,0.8103448275862069,10.0,0.4827586206896552,-0.22413793103448276,-0.054705307717356044
41,40,15,25,38,35,43,27,24,maybe_5,121275,0.0001,1000,8,231.6523725,0.8448275862068966,10.0,0.4827586206896552,-0.2413793103448276,-0.04937629937629939
42,38,15,22,36,34,40,28,24,maybe_5,121276,0.0001,1000,8,123.399019083,1.0172413793103448,10.0,0.41379310344827586,-0.29310344827586204,-0.05619226821758483
43,36,15,23,38,37,49,33,26,maybe_5,121277,0.0001,1000,8,167.135680334,0.6724137931034483,10.0,0.46551724137931033,-0.13793103448275862,-0.04309075612577562
44,65,15,24,36,37,49,31,20,maybe_5,121278,0.0001,1000,8,326.289615791,0.3275862068965517,10.0,0.9310344827586207,0.13793103448275862,0.030393209093569906
45,36,15,26,41,39,42,29,24,maybe_5,121279,0.0001,1000,8,189.4290365,0.7586206896551724,10.0,0.46551724137931033,-0.25862068965517243,-0.05410767910767911
46,34,16,34,23,48,37,27,24,maybe_5,121280,0.0001,1000,8,249.11518575,0.9137931034482759,11.0,0.5517241379310345,-0.1724137931034483,-0.04257034812590388
47,38,15,37,24,50,37,29,25,maybe_5,121281,0.0001,1000,8,268.96915425,0.7068965517241379,11.0,0.7068965517241379,-0.1206896551724138,-0.036857445680975154
48,38,15,22,50,34,33,31,22,maybe_5,121282,0.0001,1000,8,239.540130625,0.8793103448275862,11.0,0.6551724137931034,-0.1206896551724138,-0.027633756205184934
49,34,16,36,23,37,40,27,24,maybe_5,121283,0.0001,1000,8,222.898452208,1.0172413793103448,11.0,0.4482758620689655,-0.3103448275862069,-0.06463108678298557
50,40,15,23,29,45,35,32,22,maybe_5,121284,0.0001,1000,8,141.957042833,0.9482758620689655,9.0,0.5,-0.20689655172413793,-0.0370079623191657
