run,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,map,seed,temperature,time_max,n_agents,run_elapsed_seconds,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
15,18,29,22,30,37,31,46,38,new_maybe_2,151249,0.0001,1000,8,470.77654225,-0.25,3.0,0.5454545454545454,0.0,-0.025099601593625565
16,16,21,27,27,26,33,31,36,new_maybe_2,151250,0.0001,1000,8,393.692758625,0.5227272727272727,3.0,0.09090909090909091,-0.18181818181818182,-0.051152073732718906
17,16,25,23,27,37,31,34,38,new_maybe_2,151251,0.0001,1000,8,455.389511625,0.20454545454545456,3.0,0.22727272727272727,-0.13636363636363635,-0.037012987012987164
18,16,21,22,25,33,43,24,31,new_maybe_2,151252,0.0001,1000,8,367.037232083,0.5681818181818182,5.0,0.20454545454545456,-0.022727272727272728,-0.013953488372093092
19,16,23,20,30,41,27,28,34,new_maybe_2,151253,0.0001,1000,8,368.851698542,0.4772727272727273,6.0,0.3181818181818182,-0.06818181818181818,-0.022602739726027332
20,16,21,23,28,36,38,32,28,new_maybe_2,151254,0.0001,1000,8,385.326323125,0.4090909090909091,4.0,0.1590909090909091,-0.13636363636363635,-0.030855855855855818
21,16,21,24,32,28,26,36,39,new_maybe_2,151255,0.0001,1000,8,399.632542459,0.4090909090909091,2.0,0.11363636363636363,-0.11363636363636363,-0.02747747747747753
22,16,22,38,36,24,30,28,44,new_maybe_2,151256,0.0001,1000,8,405.298253125,0.045454545454545456,6.0,0.5454545454545454,0.0,-0.010084033613445342
23,16,23,20,30,30,26,36,41,new_maybe_2,151257,0.0001,1000,8,569.199224667,0.4090909090909091,3.0,0.11363636363636363,-0.06818181818181818,-0.017342342342342443
24,16,21,20,32,27,29,38,31,new_maybe_2,151258,0.0001,1000,8,587.803663917,0.5909090909090909,5.0,0.11363636363636363,-0.13636363636363635,-0.03130841121495331
25,16,25,20,27,36,29,31,38,new_maybe_2,151259,0.0001,1000,8,674.972040125,0.4090909090909091,3.0,0.20454545454545456,-0.13636363636363635,-0.03198198198198199
26,16,22,26,35,28,32,30,37,new_maybe_2,151260,0.0001,1000,8,844.468842792,0.3181818181818182,3.0,0.25,-0.1590909090909091,-0.046681415929203496
27,16,21,30,21,42,28,33,36,new_maybe_2,151261,0.0001,1000,8,643.58032325,0.29545454545454547,5.0,0.38636363636363635,-0.045454545454545456,-0.01255506607929524
28,16,21,23,26,29,44,36,40,new_maybe_2,151262,0.0001,1000,8,702.652807125,0.11363636363636363,2.0,0.20454545454545456,0.0,0.0021276595744681437
29,16,23,20,31,32,27,29,41,new_maybe_2,151263,0.0001,1000,8,634.04976325,0.4772727272727273,5.0,0.13636363636363635,-0.06818181818181818,-0.026027397260274032
30,16,21,27,23,31,37,29,42,new_maybe_2,151264,0.0001,1000,8,562.354053083,0.3181818181818182,3.0,0.11363636363636363,-0.045454545454545456,-0.01570796460176993
31,16,21,21,27,24,33,36,32,new_maybe_2,151265,0.0001,1000,8,410.51929425,0.6818181818181818,3.0,0.022727272727272728,-0.18181818181818182,-0.03452380952380962
32,16,22,35,25,26,25,32,40,new_maybe_2,151266,0.0001,1000,8,424.519874667,0.4318181818181818,4.0,0.29545454545454547,-0.09090909090909091,-0.030769230769230882
33,16,21,34,27,30,25,40,30,new_maybe_2,151267,0.0001,1000,8,402.521714792,0.38636363636363635,5.0,0.25,-0.09090909090909091,-0.03430493273542612
34,18,23,27,31,29,37,32,41,new_maybe_2,151268,0.0001,1000,8,418.264891209,0.045454545454545456,2.0,0.2727272727272727,-0.11363636363636363,-0.04474789915966393
35,17,21,25,33,27,31,42,30,new_maybe_2,151269,0.0001,1000,8,397.524199167,0.3181818181818182,4.0,0.22727272727272727,-0.06818181818181818,-0.033407079646017745
36,18,29,28,24,43,32,30,37,new_maybe_2,151270,0.0001,1000,8,453.487601833,-0.022727272727272728,5.0,0.5909090909090909,-0.06818181818181818,-0.04377593360995857
37,17,23,20,31,30,35,27,39,new_maybe_2,151271,0.0001,1000,8,392.029706375,0.4090909090909091,4.0,0.1590909090909091,-0.13636363636363635,-0.030855855855855818
38,16,21,26,26,36,39,32,43,new_maybe_2,151272,0.0001,1000,8,435.815051958,0.022727272727272728,2.0,0.22727272727272727,-0.022727272727272728,-0.010251046025104626
39,16,23,20,32,32,41,34,41,new_maybe_2,151273,0.0001,1000,8,422.947206709,0.022727272727272728,2.0,0.2727272727272727,-0.06818181818181818,-0.011297071129707126
40,16,21,24,29,34,26,41,36,new_maybe_2,151274,0.0001,1000,8,425.038586917,0.29545454545454547,3.0,0.11363636363636363,-0.06818181818181818,-0.019162995594713683
41,16,22,25,29,32,38,39,34,new_maybe_2,151275,0.0001,1000,8,393.173428625,0.11363636363636363,2.0,0.13636363636363635,-0.11363636363636363,-0.030851063829787195
42,16,21,24,32,28,38,26,32,new_maybe_2,151276,0.0001,1000,8,341.292331625,0.5227272727272727,4.0,0.1590909090909091,-0.13636363636363635,-0.03963133640553007
43,16,21,26,24,34,25,42,33,new_maybe_2,151277,0.0001,1000,8,390.59180675,0.4318181818181818,5.0,0.1590909090909091,-0.045454545454545456,-0.019457013574660786
44,16,25,22,25,31,31,36,41,new_maybe_2,151278,0.0001,1000,8,387.091899333,0.29545454545454547,1.0,0.11363636363636363,-0.06818181818181818,-0.026872246696035385
45,18,22,27,33,28,38,30,36,new_maybe_2,151279,0.0001,1000,8,424.830838041,0.18181818181818182,4.0,0.3181818181818182,-0.18181818181818182,-0.05107758620689662
46,16,21,30,22,28,35,39,37,new_maybe_2,151280,0.0001,1000,8,435.582481,0.2727272727272727,3.0,0.1590909090909091,-0.11363636363636363,-0.020394736842105354
47,16,23,20,37,26,42,28,33,new_maybe_2,151281,0.0001,1000,8,426.664594875,0.3409090909090909,6.0,0.4090909090909091,-0.045454545454545456,-0.008888888888888946
48,16,23,20,29,30,34,37,39,new_maybe_2,151282,0.0001,1000,8,385.825708708,0.2727272727272727,1.0,0.09090909090909091,-0.11363636363636363,-0.02149122807017556
49,16,21,23,36,28,37,36,31,new_maybe_2,151283,0.0001,1000,8,405.330346792,0.2727272727272727,4.0,0.22727272727272727,-0.1590909090909091,-0.03026315789473699
50,16,23,25,34,33,27,40,31,new_maybe_2,151284,0.0001,1000,8,392.507549416,0.25,5.0,0.25,-0.09090909090909091,-0.03799126637554595
