run,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,map,seed,temperature,time_max,n_agents,run_elapsed_seconds,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,20,58,58,31,25,38,41,15,yes_line_9_test,61235,0.0001,1000,8,172.922396208,-3.2903225806451615,11.0,3.806451612903226,0.8709677419354839,0.10004940711462451
2,23,33,42,41,72,57,25,15,yes_line_9_test,61236,0.0001,1000,8,174.996546292,-4.0,11.0,4.67741935483871,1.3225806451612903,0.11628317334839089
3,25,66,43,32,64,47,27,14,yes_line_9_test,61237,0.0001,1000,8,184.532713792,-4.32258064516129,11.0,4.967741935483871,1.1612903225806452,0.10905455291222332
4,18,30,29,39,52,52,66,14,yes_line_9_test,61238,0.0001,1000,8,177.236446791,-3.7419354838709675,7.0,4.290322580645161,1.1612903225806452,0.11641304347826087
5,18,32,45,40,68,52,60,14,yes_line_9_test,61239,0.0001,1000,8,192.462374208,-4.67741935483871,7.0,5.225806451612903,1.2258064516129032,0.10951334742962882
6,21,32,39,62,28,55,43,14,yes_line_9_test,61240,0.0001,1000,8,164.921299667,-3.5483870967741935,10.0,4.096774193548387,1.032258064516129,0.09865794143744466
7,16,31,56,40,57,39,28,14,yes_line_9_test,61241,0.0001,1000,8,176.5480525,-3.129032258064516,12.0,3.7419354838709675,0.8709677419354839,0.10385076589818976
8,22,21,38,80,54,42,54,14,yes_line_9_test,61242,0.0001,1000,8,195.453766042,-4.548387096774194,8.0,5.096774193548387,1.6129032258064515,0.14102842809364557
9,18,33,53,37,48,41,37,14,yes_line_9_test,61243,0.0001,1000,8,149.673962167,-3.129032258064516,9.0,3.6774193548387095,0.7419354838709677,0.060256459848367694
10,31,62,44,39,47,68,18,22,yes_line_9_test,61244,0.0001,1000,8,179.364410833,-4.741935483870968,12.0,5.419354838709677,1.096774193548387,0.08913207671088941
11,21,43,30,33,59,68,48,14,yes_line_9_test,61245,0.0001,1000,8,191.258792291,-4.258064516129032,8.0,4.806451612903226,1.2258064516129032,0.11141304347826098
12,20,32,53,65,39,50,27,14,yes_line_9_test,61246,0.0001,1000,8,180.794182959,-3.7419354838709675,11.0,4.387096774193548,1.1290322580645162,0.11057971014492773
13,23,66,46,65,32,49,32,15,yes_line_9_test,61247,0.0001,1000,8,193.890273458,-4.645161290322581,12.0,5.161290322580645,1.1290322580645162,0.10226670201484644
14,19,27,48,21,73,32,48,32,yes_line_9_test,61248,0.0001,1000,8,168.001029125,-3.7419354838709675,7.0,3.7419354838709675,1.2258064516129032,0.10141304347826097
15,20,23,39,39,55,60,33,14,yes_line_9_test,61249,0.0001,1000,8,126.817031458,-3.193548387096774,10.0,3.7419354838709675,0.967741935483871,0.10478760178214785
16,17,32,74,41,57,54,29,14,yes_line_9_test,61250,0.0001,1000,8,193.198487416,-4.32258064516129,11.0,4.903225806451613,1.4193548387096775,0.1381426032266886
17,18,43,29,60,82,41,25,14,yes_line_9_test,61251,0.0001,1000,8,191.074835458,-4.129032258064516,12.0,4.838709677419355,1.6774193548387097,0.1626950947603123
18,17,43,57,59,31,68,32,14,yes_line_9_test,61252,0.0001,1000,8,209.288538083,-4.419354838709677,12.0,4.967741935483871,1.2258064516129032,0.1250423269673575
19,16,41,30,28,47,61,45,14,yes_line_9_test,61253,0.0001,1000,8,149.260292333,-3.161290322580645,9.0,3.7096774193548385,1.0,0.10343432007400555
20,19,45,31,41,57,65,27,15,yes_line_9_test,61254,0.0001,1000,8,169.164834083,-3.7419354838709675,11.0,4.354838709677419,1.096774193548387,0.11307971014492768
21,19,28,28,44,42,55,54,14,yes_line_9_test,61255,0.0001,1000,8,156.031646833,-3.225806451612903,7.0,3.774193548387097,0.8064516129032258,0.09204684629516247
22,18,30,47,60,46,32,74,14,yes_line_9_test,61256,0.0001,1000,8,199.044673292,-4.419354838709677,9.0,4.967741935483871,1.4193548387096775,0.13205167276175
23,19,34,38,54,54,72,30,14,yes_line_9_test,61257,0.0001,1000,8,165.398442666,-4.225806451612903,11.0,4.774193548387097,1.3548387096774193,0.12212732919254665
24,17,31,44,51,58,67,27,14,yes_line_9_test,61258,0.0001,1000,8,158.138031917,-4.032258064516129,11.0,4.67741935483871,1.1935483870967742,0.12880786548473355
25,32,27,68,52,65,49,27,14,yes_line_9_test,61259,0.0001,1000,8,160.540901583,-4.838709677419355,12.0,5.483870967741935,1.2258064516129032,0.1084190315022131
26,24,30,46,47,61,62,31,14,yes_line_9_test,61260,0.0001,1000,8,152.294803791,-4.225806451612903,10.0,4.774193548387097,1.032258064516129,0.09434955141476897
27,20,43,37,50,27,61,26,14,yes_line_9_test,61261,0.0001,1000,8,133.378998291,-3.032258064516129,12.0,3.7096774193548385,1.0,0.10421879887394447
28,21,31,46,28,43,60,58,14,yes_line_9_test,61262,0.0001,1000,8,138.307360667,-3.774193548387097,8.0,4.32258064516129,0.967741935483871,0.09936985410949029
29,18,33,34,51,65,28,75,14,yes_line_9_test,61263,0.0001,1000,8,159.575184334,-4.32258064516129,10.0,4.870967741935484,1.4516129032258065,0.14914889253486474
30,19,61,33,69,45,45,29,14,yes_line_9_test,61264,0.0001,1000,8,160.655459,-4.225806451612903,11.0,4.806451612903226,1.2580645161290323,0.12133367839889586
31,28,22,37,52,59,45,27,14,yes_line_9_test,61265,0.0001,1000,8,128.199851417,-3.225806451612903,11.0,3.870967741935484,0.9354838709677419,0.09380740967544399
32,32,19,39,52,56,79,26,14,yes_line_9_test,61266,0.0001,1000,8,146.634715375,-4.290322580645161,11.0,4.967741935483871,1.5806451612903225,0.14729632423535888
33,21,53,28,57,43,68,29,14,yes_line_9_test,61267,0.0001,1000,8,150.090095875,-4.161290322580645,10.0,4.741935483870968,1.2258064516129032,0.11979962494790963
34,16,28,57,41,76,25,40,15,yes_line_9_test,61268,0.0001,1000,8,158.748479792,-3.6774193548387095,12.0,4.225806451612903,1.4516129032258065,0.15168149985409984
35,18,19,32,66,56,54,39,14,yes_line_9_test,61269,0.0001,1000,8,154.732489625,-3.6774193548387095,9.0,4.225806451612903,1.1612903225806452,0.14077545958564364
36,20,42,52,78,62,32,32,14,yes_line_9_test,61270,0.0001,1000,8,178.559632459,-4.774193548387097,13.0,5.32258064516129,1.5483870967741935,0.13550942902042973
37,22,38,40,65,54,30,96,16,yes_line_9_test,61271,0.0001,1000,8,172.036901167,-5.709677419354839,10.0,6.193548387096774,2.064516129032258,0.15538811273033848
38,17,48,28,65,39,56,26,15,yes_line_9_test,61272,0.0001,1000,8,131.02815225,-3.5483870967741935,11.0,4.193548387096774,1.096774193548387,0.1258688257911862
39,18,45,62,59,34,45,24,30,yes_line_9_test,61273,0.0001,1000,8,141.641754833,-4.290322580645161,11.0,4.516129032258065,0.9032258064516129,0.07395247565491703
40,22,40,33,48,69,50,25,15,yes_line_9_test,61274,0.0001,1000,8,133.744780417,-3.806451612903226,11.0,4.483870967741935,1.2258064516129032,0.10727397063057875
41,20,32,47,63,57,42,28,14,yes_line_9_test,61275,0.0001,1000,8,138.269402292,-3.838709677419355,12.0,4.451612903225806,1.064516129032258,0.1068750896828814
42,20,45,31,44,58,31,72,14,yes_line_9_test,61276,0.0001,1000,8,150.949643625,-4.225806451612903,9.0,4.774193548387097,1.3548387096774193,0.11974637681159428
43,22,28,36,82,110,57,50,14,yes_line_9_test,61277,0.0001,1000,8,197.779082459,-6.935483870967742,9.0,7.483870967741935,2.5806451612903225,0.19756592568377473
44,18,51,57,78,29,29,42,14,yes_line_9_test,61278,0.0001,1000,8,144.044317459,-4.32258064516129,13.0,4.870967741935484,1.5483870967741935,0.14521807492480177
45,16,32,69,38,41,26,57,14,yes_line_9_test,61279,0.0001,1000,8,128.076471916,-3.5161290322580645,10.0,4.064516129032258,1.2580645161290323,0.13487720730078667
46,16,48,32,40,55,76,27,14,yes_line_9_test,61280,0.0001,1000,8,151.589242042,-4.0,11.0,4.645161290322581,1.4838709677419355,0.14550395256917015
47,21,19,34,60,53,38,67,16,yes_line_9_test,61281,0.0001,1000,8,141.667100084,-4.0,8.0,4.483870967741935,1.1290322580645162,0.1300818746470922
48,18,57,36,44,29,54,81,14,yes_line_9_test,61282,0.0001,1000,8,168.992710166,-4.806451612903226,9.0,5.354838709677419,1.6451612903225807,0.14181844888366646
49,18,34,34,43,49,60,64,14,yes_line_9_test,61283,0.0001,1000,8,156.906429208,-4.258064516129032,7.0,4.806451612903226,1.096774193548387,0.10429279031370409
50,18,29,30,63,45,46,61,14,yes_line_9_test,61284,0.0001,1000,8,155.092966125,-3.935483870967742,7.0,4.483870967741935,1.064516129032258,0.11631500426257468
