run,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,map,seed,temperature,time_max,n_agents,run_elapsed_seconds,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,29,33,79,85,50,119,79,103,yes_line_8_test,51235,0.0001,1000,8,2388.284977625,-4.241379310344827,5.0,4.241379310344827,1.0172413793103448,0.07984051270505321
2,38,43,67,119,75,94,105,124,yes_line_8_test,51236,0.0001,1000,8,2597.414478917,-5.758620689655173,3.0,5.758620689655173,0.9482758620689655,0.0543749858028757
3,47,78,106,47,62,78,94,125,yes_line_8_test,51237,0.0001,1000,8,2708.345548291,-5.275862068965517,6.0,5.275862068965517,0.8103448275862069,0.028658221364306957
4,58,47,99,74,80,115,97,130,yes_line_8_test,51238,0.0001,1000,8,2790.158455917,-6.362068965517241,5.0,6.362068965517241,0.896551724137931,0.015859948208890806
5,30,43,41,90,133,115,100,87,yes_line_8_test,51239,0.0001,1000,8,2195.147247125,-5.310344827586207,6.0,5.310344827586207,1.2413793103448276,0.09224548364372209
6,26,36,41,53,72,76,92,111,yes_line_8_test,51240,0.0001,1000,8,1987.167402834,-3.0344827586206895,0.0,3.0517241379310347,0.9310344827586207,0.09109029478539132
7,32,39,125,53,61,76,95,111,yes_line_8_test,51241,0.0001,1000,8,2236.321677542,-4.5,5.0,4.5,1.0689655172413792,0.08803176288070547
8,31,98,34,114,50,76,53,80,yes_line_8_test,51242,0.0001,1000,8,2092.136081583,-3.5344827586206895,9.0,3.603448275862069,0.896551724137931,0.08126240023447728
9,54,59,88,121,83,149,96,121,yes_line_8_test,51243,0.0001,1000,8,2352.705328541,-7.586206896551724,5.0,7.586206896551724,1.103448275862069,0.02264195673214453
10,30,48,58,103,87,80,82,123,yes_line_8_test,51244,0.0001,1000,8,1960.127069416,-4.827586206896552,4.0,4.827586206896552,1.0689655172413792,0.05243991079949173
11,30,102,51,37,84,87,105,57,yes_line_8_test,51245,0.0001,1000,8,1643.941799,-3.8275862068965516,6.0,3.9482758620689653,0.7586206896551724,0.06743770589424347
12,31,90,41,107,52,78,112,83,yes_line_8_test,51246,0.0001,1000,8,2893.32011,-4.5344827586206895,8.0,4.5344827586206895,0.8620689655172413,0.05859323344217615
13,29,33,87,46,94,89,57,114,yes_line_8_test,51247,0.0001,1000,8,2590.751409458,-3.7586206896551726,4.0,3.7586206896551726,0.9310344827586207,0.0859087382166972
14,27,59,34,53,86,79,119,99,yes_line_8_test,51248,0.0001,1000,8,1869.168274334,-3.8793103448275863,4.0,3.8793103448275863,1.0517241379310345,0.08939283618422489
15,27,35,69,50,87,76,112,93,yes_line_8_test,51249,0.0001,1000,8,1784.771233,-3.7586206896551726,3.0,3.7586206896551726,0.9310344827586207,0.07315828284329107
16,26,54,49,56,96,79,69,109,yes_line_8_test,51250,0.0001,1000,8,1576.340758583,-3.5689655172413794,3.0,3.586206896551724,0.896551724137931,0.05482569435865181
17,30,34,76,53,98,62,118,83,yes_line_8_test,51251,0.0001,1000,8,1772.489717041,-3.8448275862068964,5.0,3.8448275862068964,0.9827586206896551,0.0794455593486536
18,27,32,44,72,80,101,101,120,yes_line_8_test,51252,0.0001,1000,8,1609.344185208,-4.241379310344827,0.0,4.241379310344827,1.0689655172413792,0.09933791305167361
19,29,47,48,88,116,79,62,96,yes_line_8_test,51253,0.0001,1000,8,1581.838928042,-4.0344827586206895,5.0,4.0344827586206895,0.9655172413793104,0.06403630724808163
20,26,72,34,59,56,100,80,111,yes_line_8_test,51254,0.0001,1000,8,1465.498946417,-3.5689655172413794,4.0,3.586206896551724,0.9310344827586207,0.07945394714675591
21,42,47,57,103,78,122,74,91,yes_line_8_test,51255,0.0001,1000,8,1681.924009833,-4.879310344827586,5.0,4.879310344827586,0.8448275862068966,0.037378096184693455
