run,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,map,seed,temperature,time_max,n_agents,run_elapsed_seconds,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,37,49,30,77,93,64,126,106,new_maybe_4,171235,0.0001,1000,8,1180.104035292,-4.392857142857143,5.0,4.5,1.2142857142857142,0.12457044673539519
2,50,62,30,45,77,112,88,124,new_maybe_4,171236,0.0001,1000,8,1323.931931541,-4.5,5.0,4.607142857142857,1.1785714285714286,0.11352040816326525
3,41,75,35,54,98,114,63,90,new_maybe_4,171237,0.0001,1000,8,1190.191056084,-4.178571428571429,8.0,4.196428571428571,0.9107142857142857,0.08508771929824555
4,44,76,33,108,50,61,95,122,new_maybe_4,171238,0.0001,1000,8,1266.605430792,-4.517857142857143,7.0,4.571428571428571,1.0892857142857142,0.1069609507640068
5,47,41,30,104,64,88,82,79,new_maybe_4,171239,0.0001,1000,8,1043.343795042,-3.5535714285714284,7.0,3.6607142857142856,0.8214285714285714,0.07897196261682238
6,144,62,30,44,76,90,98,118,new_maybe_4,171240,0.0001,1000,8,1144.793336417,-5.821428571428571,8.0,5.928571428571429,1.5357142857142858,0.11858006042296076
7,64,57,30,43,117,80,96,115,new_maybe_4,171241,0.0001,1000,8,1165.962198,-4.75,7.0,4.857142857142857,1.0535714285714286,0.10382059800664445
8,54,76,34,52,83,124,47,109,new_maybe_4,171242,0.0001,1000,8,1067.501320667,-4.339285714285714,9.0,4.464285714285714,1.1071428571428572,0.10276338514680483
9,29,51,46,100,59,113,97,77,new_maybe_4,171243,0.0001,1000,8,1382.7809085,-4.214285714285714,6.0,4.214285714285714,1.0,0.09659090909090917
10,55,91,30,48,77,111,67,123,new_maybe_4,171244,0.0001,1000,8,1102.782457833,-4.75,7.0,4.857142857142857,1.1607142857142858,0.10008305647840521
11,43,81,30,63,101,98,85,118,new_maybe_4,171245,0.0001,1000,8,1302.506849125,-5.053571428571429,5.0,5.160714285714286,1.0714285714285714,0.07996768982229407
12,36,53,30,105,73,59,94,118,new_maybe_4,171246,0.0001,1000,8,951.995246417,-4.142857142857143,5.0,4.25,1.0714285714285714,0.116637323943662
13,36,65,30,102,50,77,117,84,new_maybe_4,171247,0.0001,1000,8,1214.478520625,-4.017857142857143,7.0,4.125,1.0535714285714286,0.10962566844919786
14,67,54,30,40,101,81,113,72,new_maybe_4,171248,0.0001,1000,8,1062.777450291,-3.9642857142857144,7.0,4.071428571428571,0.9821428571428571,0.092741935483871
15,75,44,30,80,66,103,115,93,new_maybe_4,171249,0.0001,1000,8,1065.263897333,-4.821428571428571,6.0,4.928571428571429,1.0178571428571428,0.07632013201320142
