run,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,map,seed,temperature,time_max,n_agents,run_elapsed_seconds,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
35,14,14,14,14,16,19,21,21,no_line_A,201269,0.0001,1000,8,23.435212583,2.1666666666666665,0.0,0.0,-0.5,-0.09257518796992481
36,14,14,14,15,16,17,28,18,no_line_A,201270,0.0001,1000,8,41.863110709,2.0952380952380953,1.0,0.0,-0.3333333333333333,-0.06985294117647056
37,14,14,14,15,15,17,34,21,no_line_A,201271,0.0001,1000,8,23.78537825,1.9047619047619047,1.0,0.0,-0.19047619047619047,-0.02777777777777768
38,14,14,14,15,15,17,24,21,no_line_A,201272,0.0001,1000,8,45.436195916,2.142857142857143,1.0,0.0,-0.42857142857142855,-0.08115671641791056
39,14,14,14,14,16,17,22,23,no_line_A,201273,0.0001,1000,8,22.106416292,2.142857142857143,0.0,0.0,-0.4523809523809524,-0.08115671641791056
40,14,14,14,14,16,17,30,22,no_line_A,201274,0.0001,1000,8,36.712525375,1.9761904761904763,1.0,0.0,-0.2857142857142857,-0.042996453900709275
41,14,14,14,15,16,19,17,21,no_line_A,201275,0.0001,1000,8,28.350285709,2.238095238095238,1.0,0.0,-0.5,-0.1067307692307693
42,14,14,14,17,15,17,21,23,no_line_A,201276,0.0001,1000,8,90.137217083,2.119047619047619,1.0,0.0,-0.4523809523809524,-0.08657407407407414
43,14,14,14,15,15,17,18,21,no_line_A,201277,0.0001,1000,8,8.5587995,2.2857142857142856,0.0,0.0,-0.5,-0.111328125
44,14,14,14,14,16,17,20,24,no_line_A,201278,0.0001,1000,8,19.984332625,2.1666666666666665,0.0,0.0,-0.42857142857142855,-0.0831766917293233
45,14,14,14,14,17,17,20,23,no_line_A,201279,0.0001,1000,8,15.959688917,2.1666666666666665,0.0,0.0,-0.4523809523809524,-0.08881578947368429
46,14,14,14,15,16,16,18,21,no_line_A,201280,0.0001,1000,8,35.245082542,2.2857142857142856,0.0,0.0,-0.5,-0.11328125
47,14,14,14,14,16,17,20,22,no_line_A,201281,0.0001,1000,8,17.468699084,2.2142857142857144,0.0,0.0,-0.47619047619047616,-0.09494274809160297
48,14,14,14,15,16,17,20,22,no_line_A,201282,0.0001,1000,8,11.61269725,2.1904761904761907,0.0,0.0,-0.47619047619047616,-0.09659090909090917
49,14,14,14,14,16,17,20,23,no_line_A,201283,0.0001,1000,8,14.425346875,2.1904761904761907,0.0,0.0,-0.4523809523809524,-0.0890151515151516
50,14,14,14,15,15,17,22,25,no_line_A,201284,0.0001,1000,8,32.02319075,2.0952380952380953,0.0,0.0,-0.40476190476190477,-0.07169117647058831
