run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.1,9,13,16,19,24,22,27,26
2,0.1,9,14,14,25,21,30,44,32
3,0.1,9,13,15,38,17,29,30,42
4,0.1,9,13,32,18,31,27,19,43
5,0.1,9,14,24,15,22,32,19,49
