source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,1,,0.0001,16,23,64,46,90,93,32,63,16,93,77.0,53.375,427,-3.7291666666666665,0.8958333333333334,0.28893442622950816
simulation,2,,0.0001,32,28,32,63,56,51,44,23,23,63,40.0,41.125,329,-1.6875,0.125,0.1857902735562309
simulation,3,,0.0001,16,19,47,59,41,36,25,22,16,59,43.0,33.125,265,-0.3541666666666667,0.1875,0.2400943396226416
simulation,4,,0.0001,14,20,46,31,58,38,49,31,14,58,44.0,35.875,287,-0.8125,0.20833333333333334,0.21994773519163768
simulation,5,,0.0001,16,19,53,38,34,46,44,23,16,53,37.0,34.125,273,-0.5208333333333334,0.0625,0.211080586080586
simulation,6,,0.0001,16,26,43,50,34,61,43,20,16,61,45.0,36.625,293,-0.9375,0.22916666666666666,0.22397610921501698
simulation,7,,0.0001,16,19,32,65,35,46,37,30,16,65,49.0,35.0,280,-0.6666666666666666,0.3125,0.22410714285714284
simulation,8,,0.0001,27,29,19,49,57,67,43,35,19,67,48.0,40.75,326,-1.625,0.2916666666666667,0.21242331288343563
simulation,9,,0.0001,16,21,51,59,39,45,41,35,16,59,43.0,38.375,307,-1.2291666666666667,0.1875,0.19666123778501632
simulation,10,,0.0001,30,31,38,83,49,58,34,24,24,83,59.0,43.375,347,-2.0625,0.5208333333333334,0.220100864553314
simulation,11,,0.0001,16,20,54,35,48,41,30,23,16,54,38.0,33.375,267,-0.3958333333333333,0.08333333333333333,0.2176966292134832
simulation,12,,0.0001,46,25,58,31,59,43,36,31,25,59,34.0,41.125,329,-1.6875,0.0,0.1614741641337385
simulation,13,,0.0001,46,18,34,51,56,41,36,30,18,56,38.0,39.0,312,-1.3333333333333333,0.08333333333333333,0.16506410256410264
simulation,14,,0.0001,14,41,43,55,63,42,64,29,14,64,50.0,43.875,351,-2.1458333333333335,0.3333333333333333,0.20049857549857553
simulation,15,,0.0001,20,23,50,60,73,35,58,29,20,73,53.0,43.5,348,-2.0833333333333335,0.3958333333333333,0.23635057471264376
simulation,16,,0.0001,20,26,42,46,46,69,34,32,20,69,49.0,39.375,315,-1.3958333333333333,0.3125,0.1956349206349206
simulation,17,,0.0001,14,17,28,55,42,47,34,31,14,55,41.0,33.5,268,-0.4166666666666667,0.14583333333333334,0.2248134328358209
simulation,18,,0.0001,33,22,40,57,30,66,44,43,22,66,44.0,41.875,335,-1.8125,0.20833333333333334,0.1787313432835822
simulation,19,,0.0001,31,23,40,74,69,56,38,17,17,74,57.0,43.5,348,-2.0833333333333335,0.4791666666666667,0.2535919540229885
simulation,20,,0.0001,27,17,60,71,32,47,39,35,17,71,54.0,41.0,328,-1.6666666666666667,0.4166666666666667,0.22560975609756095
simulation,21,,0.0001,20,24,32,55,60,63,44,38,20,63,43.0,42.0,336,-1.8333333333333333,0.1875,0.20684523809523814
simulation,22,,0.0001,16,34,20,68,54,40,36,44,16,68,52.0,39.0,312,-1.3333333333333333,0.375,0.22756410256410264
simulation,23,,0.0001,26,47,29,40,93,49,74,19,19,93,74.0,47.125,377,-2.6875,0.8333333333333334,0.27354111405835546
simulation,24,,0.0001,22,28,43,51,55,62,67,17,17,67,50.0,43.125,345,-2.0208333333333335,0.3333333333333333,0.23152173913043472
simulation,25,,0.0001,16,19,37,61,48,66,42,32,16,66,50.0,40.125,321,-1.5208333333333333,0.3333333333333333,0.23870716510903423
simulation,26,,0.0001,17,21,40,49,56,36,28,25,17,56,39.0,34.0,272,-0.5,0.10416666666666667,0.21415441176470584
simulation,27,,0.0001,37,23,37,47,73,32,41,17,17,73,56.0,38.375,307,-1.2291666666666667,0.4583333333333333,0.21946254071661242
simulation,28,,0.0001,26,21,42,67,48,35,54,17,17,67,50.0,38.75,310,-1.2916666666666667,0.3333333333333333,0.23709677419354835
simulation,29,,0.0001,36,20,41,33,48,54,58,17,17,58,41.0,38.375,307,-1.2291666666666667,0.14583333333333334,0.20643322475570036
simulation,30,,0.0001,18,48,85,59,37,49,34,38,18,85,67.0,46.0,368,-2.5,0.6875,0.21739130434782616
simulation,31,,0.0001,34,25,51,75,45,65,29,19,19,75,56.0,42.875,343,-1.9791666666666667,0.4583333333333333,0.24380466472303208
simulation,32,,0.0001,16,29,24,64,39,55,60,31,16,64,48.0,39.75,318,-1.4583333333333333,0.2916666666666667,0.2366352201257862
simulation,33,,0.0001,18,36,22,38,48,61,41,29,18,61,43.0,36.625,293,-0.9375,0.1875,0.20008532423208192
simulation,34,,0.0001,15,18,37,49,36,54,26,40,15,54,39.0,34.375,275,-0.5625,0.10416666666666667,0.2140909090909091
simulation,35,,0.0001,16,19,30,54,57,49,33,30,16,57,41.0,36.0,288,-0.8333333333333334,0.14583333333333334,0.2265625
simulation,36,,0.0001,16,21,66,51,46,37,45,25,16,66,50.0,38.375,307,-1.2291666666666667,0.3333333333333333,0.23249185667752448
simulation,37,,0.0001,30,21,38,60,69,48,48,17,17,69,52.0,41.375,331,-1.7291666666666667,0.375,0.23527190332326287
simulation,38,,0.0001,17,23,57,67,47,41,48,23,17,67,50.0,40.375,323,-1.5625,0.3333333333333333,0.23258513931888536
simulation,39,,0.0001,32,24,56,43,61,38,39,17,17,61,44.0,38.75,310,-1.2916666666666667,0.20833333333333334,0.20241935483870965
simulation,40,,0.0001,20,28,33,48,63,44,67,37,20,67,47.0,42.5,340,-1.9166666666666667,0.2708333333333333,0.2044117647058823
