source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,1,,0.0001,17,33,26,39,65,52,47,52,17,65,48.0,41.375,331,-1.8444444444444446,0.4444444444444444,0.20052870090634434
simulation,2,,0.0001,19,24,30,33,47,54,70,53,19,70,51.0,41.25,330,-1.8222222222222222,0.5111111111111111,0.2234848484848484
simulation,3,,0.0001,23,60,48,31,25,44,54,65,23,65,42.0,43.75,350,-2.2666666666666666,0.3111111111111111,0.1935714285714285
simulation,4,,0.0001,19,24,44,33,41,54,59,65,19,65,46.0,42.375,339,-2.022222222222222,0.4,0.20759587020648973
simulation,5,,0.0001,19,34,24,42,66,51,55,43,19,66,47.0,41.75,334,-1.9111111111111112,0.4222222222222222,0.20059880239520966
simulation,6,,0.0001,19,26,35,58,45,55,40,63,19,63,44.0,42.625,341,-2.066666666666667,0.35555555555555557,0.1953812316715542
simulation,7,,0.0001,19,26,34,61,37,70,43,51,19,70,51.0,42.625,341,-2.066666666666667,0.5111111111111111,0.21590909090909083
simulation,8,,0.0001,25,31,46,30,37,63,56,61,25,63,38.0,43.625,349,-2.2444444444444445,0.2222222222222222,0.18087392550143266
simulation,9,,0.0001,21,22,31,38,53,41,61,62,21,62,41.0,41.125,329,-1.8,0.28888888888888886,0.20934650455927062
simulation,10,,0.0001,23,27,32,37,56,46,52,70,23,70,47.0,42.875,343,-2.111111111111111,0.4222222222222222,0.1978862973760933
simulation,11,,0.0001,19,26,36,60,53,45,62,40,19,62,43.0,42.625,341,-2.066666666666667,0.3333333333333333,0.19318181818181812
simulation,12,,0.0001,19,24,31,51,37,42,50,65,19,65,46.0,39.875,319,-1.5777777777777777,0.4,0.20336990595611293
simulation,13,,0.0001,21,28,33,36,42,49,62,68,21,68,47.0,42.375,339,-2.022222222222222,0.4222222222222222,0.20390855457227142
simulation,14,,0.0001,21,27,35,42,45,50,64,55,21,64,43.0,42.375,339,-2.022222222222222,0.3333333333333333,0.18030973451327426
simulation,15,,0.0001,21,28,68,43,35,46,49,58,21,68,47.0,43.5,348,-2.2222222222222223,0.4222222222222222,0.1882183908045978
simulation,16,,0.0001,25,38,22,46,28,54,58,65,22,65,43.0,42.0,336,-1.9555555555555555,0.3333333333333333,0.2053571428571428
simulation,17,,0.0001,21,41,28,29,48,38,63,54,21,63,42.0,40.25,322,-1.6444444444444444,0.3111111111111111,0.18788819875776408
simulation,18,,0.0001,17,22,30,36,49,49,65,60,17,65,48.0,41.0,328,-1.7777777777777777,0.4444444444444444,0.22713414634146334
simulation,19,,0.0001,17,28,42,48,37,58,51,68,17,68,51.0,43.625,349,-2.2444444444444445,0.5111111111111111,0.19878223495702008
simulation,20,,0.0001,19,23,33,40,41,48,64,60,19,64,45.0,41.0,328,-1.7777777777777777,0.37777777777777777,0.20807926829268286
simulation,21,,0.0001,17,27,37,52,72,30,45,59,17,72,55.0,42.375,339,-2.022222222222222,0.6,0.2282448377581121
simulation,22,,0.0001,17,23,32,34,67,45,51,56,17,67,50.0,40.625,325,-1.711111111111111,0.4888888888888889,0.22423076923076923
simulation,23,,0.0001,19,26,30,36,44,61,51,68,19,68,49.0,41.875,335,-1.9333333333333333,0.4666666666666667,0.21977611940298503
simulation,24,,0.0001,17,42,23,36,36,48,64,55,17,64,47.0,40.125,321,-1.6222222222222222,0.4222222222222222,0.20677570093457942
simulation,25,,0.0001,21,34,23,48,59,42,64,53,21,64,43.0,43.0,344,-2.1333333333333333,0.3333333333333333,0.19767441860465107
simulation,26,,0.0001,21,23,30,46,39,62,55,56,21,62,41.0,41.5,332,-1.8666666666666667,0.28888888888888886,0.20105421686746983
simulation,27,,0.0001,19,25,33,48,45,54,63,56,19,63,44.0,42.875,343,-2.111111111111111,0.35555555555555557,0.19278425655976683
simulation,28,,0.0001,21,26,32,36,42,53,64,64,21,64,43.0,42.25,338,-2.0,0.3333333333333333,0.20710059171597628
simulation,29,,0.0001,19,27,34,67,55,42,58,46,19,67,48.0,43.5,348,-2.2222222222222223,0.4444444444444444,0.20043103448275867
simulation,30,,0.0001,19,32,30,42,46,49,58,64,19,64,45.0,42.5,340,-2.0444444444444443,0.37777777777777777,0.1875
simulation,31,,0.0001,17,26,32,39,40,50,57,64,17,64,47.0,40.625,325,-1.711111111111111,0.4222222222222222,0.20730769230769241
simulation,32,,0.0001,21,26,32,40,38,47,58,68,21,68,47.0,41.25,330,-1.8222222222222222,0.4222222222222222,0.20303030303030312
simulation,33,,0.0001,19,43,59,23,37,50,68,65,19,68,49.0,45.5,364,-2.577777777777778,0.4666666666666667,0.21497252747252737
simulation,34,,0.0001,17,25,50,33,37,54,64,60,17,64,47.0,42.5,340,-2.0444444444444443,0.4222222222222222,0.21323529411764697
simulation,35,,0.0001,19,33,27,59,45,63,35,52,19,63,44.0,41.625,333,-1.8888888888888888,0.35555555555555557,0.20082582582582575
simulation,36,,0.0001,19,23,44,58,37,47,35,65,19,65,46.0,41.0,328,-1.7777777777777777,0.4,0.20579268292682928
simulation,37,,0.0001,19,24,37,72,33,53,44,55,19,72,53.0,42.125,337,-1.9777777777777779,0.5555555555555556,0.21995548961424327
simulation,38,,0.0001,19,34,41,24,36,58,68,47,19,68,49.0,40.875,327,-1.7555555555555555,0.4666666666666667,0.2129204892966361
simulation,39,,0.0001,19,58,23,32,37,41,49,64,19,64,45.0,40.375,323,-1.6666666666666667,0.37777777777777777,0.21091331269349856
simulation,40,,0.0001,21,40,24,43,46,33,59,76,21,76,55.0,42.75,342,-2.088888888888889,0.6,0.2200292397660819
simulation,41,,0.0001,17,25,31,41,63,51,52,33,17,63,46.0,39.125,313,-1.4444444444444444,0.4,0.209664536741214
simulation,42,,0.0001,19,27,35,34,52,70,58,48,19,70,51.0,42.875,343,-2.111111111111111,0.5111111111111111,0.2110058309037901
simulation,43,,0.0001,21,29,28,40,63,52,72,46,21,72,51.0,43.875,351,-2.2888888888888888,0.5111111111111111,0.21616809116809121
simulation,44,,0.0001,19,25,41,46,60,29,62,45,19,62,43.0,40.875,327,-1.7555555555555555,0.3333333333333333,0.20298165137614688
simulation,45,,0.0001,19,27,31,42,39,57,65,57,19,65,46.0,42.125,337,-1.9777777777777779,0.4,0.2051186943620178
simulation,46,,0.0001,21,27,32,34,52,47,64,56,21,64,43.0,41.625,333,-1.8888888888888888,0.3333333333333333,0.19481981981981988
simulation,47,,0.0001,21,61,24,33,43,46,52,66,21,66,45.0,43.25,346,-2.1777777777777776,0.37777777777777777,0.20231213872832376
simulation,48,,0.0001,19,76,29,38,35,46,64,54,19,76,57.0,45.125,361,-2.511111111111111,0.6444444444444445,0.22126038781163437
simulation,49,,0.0001,19,23,35,29,45,56,47,61,19,61,42.0,39.375,315,-1.488888888888889,0.3111111111111111,0.20753968253968247
simulation,50,,0.0001,17,24,36,47,63,41,43,71,17,71,54.0,42.75,342,-2.088888888888889,0.5777777777777777,0.22222222222222232
experimental,,line,,17,21,25,29,33,37,41,45,17,45,28.0,31.0,248,0.0,0.0,0.1693548387096775
experimental,,1cut,,17,21,29,33,37,41,25,45,17,45,28.0,31.0,248,0.0,0.0,0.1693548387096775
