source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,40,,0.0001,18,30,52,43,68,41,22,27,18,68,50.0,37.625,301,-3.774193548387097,1.096774193548387,0.2321428571428572
simulation,41,,0.0001,17,22,37,52,58,29,42,14,14,58,44.0,33.875,271,-2.806451612903226,0.9032258064516129,0.25415129151291516
simulation,42,,0.0001,16,34,35,64,46,27,48,14,14,64,50.0,35.5,284,-3.225806451612903,1.096774193548387,0.25
simulation,43,,0.0001,19,36,24,52,76,59,37,14,14,76,62.0,39.625,317,-4.290322580645161,1.4838709677419355,0.2835173501577286
simulation,44,,0.0001,22,25,42,42,56,70,35,14,14,70,56.0,38.25,306,-3.935483870967742,1.2903225806451613,0.25326797385620914
simulation,45,,0.0001,18,36,27,48,69,45,47,14,14,69,55.0,38.0,304,-3.870967741935484,1.2580645161290323,0.2483552631578947
simulation,46,,0.0001,22,29,53,51,66,38,36,14,14,66,52.0,38.625,309,-4.032258064516129,1.1612903225806452,0.23745954692556626
simulation,47,,0.0001,21,32,60,62,49,43,27,14,14,62,48.0,38.5,308,-4.0,1.032258064516129,0.24675324675324672
simulation,48,,0.0001,20,47,42,62,36,56,38,14,14,62,48.0,39.375,315,-4.225806451612903,1.032258064516129,0.21944444444444455
simulation,49,,0.0001,20,27,38,48,60,31,51,14,14,60,46.0,36.125,289,-3.3870967741935485,0.967741935483871,0.2365916955017302
simulation,50,,0.0001,20,31,45,66,53,45,31,14,14,66,52.0,38.125,305,-3.903225806451613,1.1612903225806452,0.23975409836065564
experimental,,line,,15,16,20,21,25,26,30,31,15,31,16.0,23.0,184,0.0,0.0,0.13858695652173902
experimental,,1cut,,15,19,20,24,25,29,30,14,14,30,16.0,22.0,176,0.25806451612903225,0.0,0.14488636363636354
