source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,1,,0.0001,11,15,14,26,18,10,21,12,10,26,16.0,15.875,127,2.3095238095238093,-0.2857142857142857,0.1781496062992125
simulation,2,,0.0001,10,15,18,17,22,10,23,12,10,23,13.0,15.875,127,2.3095238095238093,-0.35714285714285715,0.16830708661417315
simulation,3,,0.0001,11,15,22,18,18,10,21,12,10,22,12.0,15.875,127,2.3095238095238093,-0.38095238095238093,0.1525590551181102
simulation,4,,0.0001,12,15,14,21,17,10,19,12,10,21,11.0,15.0,120,2.4761904761904763,-0.40476190476190477,0.1333333333333333
simulation,5,,0.0001,10,15,22,17,17,10,21,12,10,22,12.0,15.5,124,2.380952380952381,-0.38095238095238093,0.157258064516129
simulation,6,,0.0001,11,15,14,21,17,10,19,12,10,21,11.0,14.875,119,2.5,-0.40476190476190477,0.13970588235294112
simulation,7,,0.0001,11,15,14,23,16,10,19,12,10,23,13.0,15.0,120,2.4761904761904763,-0.35714285714285715,0.1499999999999999
simulation,8,,0.0001,10,15,22,18,18,10,21,12,10,22,12.0,15.75,126,2.3333333333333335,-0.38095238095238093,0.15873015873015883
simulation,9,,0.0001,11,17,14,22,20,10,17,12,10,22,12.0,15.375,123,2.4047619047619047,-0.38095238095238093,0.14939024390243905
simulation,10,,0.0001,10,15,22,18,18,10,21,12,10,22,12.0,15.75,126,2.3333333333333335,-0.38095238095238093,0.15873015873015883
simulation,11,,0.0001,10,15,18,25,21,10,17,12,10,25,15.0,16.0,128,2.2857142857142856,-0.30952380952380953,0.17578125
simulation,12,,0.0001,11,15,22,18,16,10,17,12,10,22,12.0,15.125,121,2.4523809523809526,-0.38095238095238093,0.13946280991735538
simulation,13,,0.0001,10,15,17,25,18,10,19,12,10,25,15.0,15.75,126,2.3333333333333335,-0.30952380952380953,0.16865079365079372
simulation,14,,0.0001,10,15,22,18,16,10,21,12,10,22,12.0,15.5,124,2.380952380952381,-0.38095238095238093,0.159274193548387
simulation,15,,0.0001,10,15,18,23,16,10,19,12,10,23,13.0,15.375,123,2.4047619047619047,-0.35714285714285715,0.157520325203252
simulation,16,,0.0001,11,15,15,23,17,10,21,12,10,23,13.0,15.5,124,2.380952380952381,-0.35714285714285715,0.157258064516129
simulation,17,,0.0001,11,15,22,19,16,10,19,12,10,22,12.0,15.5,124,2.380952380952381,-0.38095238095238093,0.14717741935483875
simulation,18,,0.0001,10,15,22,17,17,10,21,12,10,22,12.0,15.5,124,2.380952380952381,-0.38095238095238093,0.157258064516129
simulation,19,,0.0001,10,15,18,24,18,10,21,12,10,24,14.0,16.0,128,2.2857142857142856,-0.3333333333333333,0.169921875
simulation,20,,0.0001,10,15,17,22,21,10,20,12,10,22,12.0,15.875,127,2.3095238095238093,-0.38095238095238093,0.16240157480314954
simulation,21,,0.0001,12,15,16,25,17,10,21,12,10,25,15.0,16.0,128,2.2857142857142856,-0.30952380952380953,0.162109375
simulation,22,,0.0001,11,15,22,18,20,10,21,12,10,22,12.0,16.125,129,2.261904761904762,-0.38095238095238093,0.15600775193798455
simulation,23,,0.0001,10,15,18,18,20,10,19,12,10,20,10.0,15.25,122,2.4285714285714284,-0.42857142857142855,0.139344262295082
simulation,24,,0.0001,10,15,22,19,17,10,19,12,10,22,12.0,15.5,124,2.380952380952381,-0.38095238095238093,0.153225806451613
simulation,25,,0.0001,13,15,14,24,18,10,19,12,10,24,14.0,15.625,125,2.357142857142857,-0.3333333333333333,0.14900000000000002
simulation,26,,0.0001,10,15,25,19,16,10,19,12,10,25,15.0,15.75,126,2.3333333333333335,-0.30952380952380953,0.1706349206349207
simulation,27,,0.0001,10,15,24,17,17,11,19,12,10,24,14.0,15.625,125,2.357142857142857,-0.3333333333333333,0.15500000000000003
simulation,28,,0.0001,10,15,16,29,20,10,22,12,10,29,19.0,16.75,134,2.142857142857143,-0.21428571428571427,0.20335820895522394
simulation,29,,0.0001,10,15,22,18,17,10,21,12,10,22,12.0,15.625,125,2.357142857142857,-0.38095238095238093,0.15900000000000003
simulation,30,,0.0001,10,15,20,25,18,10,21,12,10,25,15.0,16.375,131,2.2142857142857144,-0.30952380952380953,0.17843511450381677
simulation,31,,0.0001,10,15,19,23,19,10,19,12,10,23,13.0,15.875,127,2.3095238095238093,-0.35714285714285715,0.1584645669291338
simulation,32,,0.0001,10,15,18,20,15,11,21,12,10,21,11.0,15.25,122,2.4285714285714284,-0.40476190476190477,0.14344262295081966
simulation,33,,0.0001,10,15,22,18,19,10,21,12,10,22,12.0,15.875,127,2.3095238095238093,-0.38095238095238093,0.16043307086614167
simulation,34,,0.0001,10,16,18,22,17,10,19,12,10,22,12.0,15.5,124,2.380952380952381,-0.38095238095238093,0.14919354838709675
simulation,35,,0.0001,10,15,22,17,19,10,21,12,10,22,12.0,15.75,126,2.3333333333333335,-0.38095238095238093,0.1607142857142858
simulation,36,,0.0001,10,15,28,18,18,10,21,12,10,28,18.0,16.5,132,2.1904761904761907,-0.23809523809523808,0.1912878787878789
simulation,37,,0.0001,11,15,14,21,15,11,19,12,11,21,10.0,14.75,118,2.5238095238095237,-0.42857142857142855,0.12711864406779672
simulation,38,,0.0001,10,15,21,17,19,10,21,12,10,21,11.0,15.625,125,2.357142857142857,-0.40476190476190477,0.15500000000000003
simulation,39,,0.0001,10,15,22,17,17,10,19,12,10,22,12.0,15.25,122,2.4285714285714284,-0.38095238095238093,0.14959016393442615
simulation,40,,0.0001,10,16,20,23,22,11,17,12,10,23,13.0,16.375,131,2.2142857142857144,-0.35714285714285715,0.16316793893129766
simulation,41,,0.0001,10,15,17,21,17,10,19,12,10,21,11.0,15.125,121,2.4523809523809526,-0.40476190476190477,0.14359504132231415
simulation,42,,0.0001,10,15,19,21,16,10,21,12,10,21,11.0,15.5,124,2.380952380952381,-0.40476190476190477,0.155241935483871
simulation,43,,0.0001,11,15,24,20,15,11,19,12,11,24,13.0,15.875,127,2.3095238095238093,-0.35714285714285715,0.15452755905511806
simulation,44,,0.0001,11,15,14,21,17,10,17,12,10,21,11.0,14.625,117,2.5476190476190474,-0.40476190476190477,0.1314102564102564
simulation,45,,0.0001,10,15,22,18,18,10,21,12,10,22,12.0,15.75,126,2.3333333333333335,-0.38095238095238093,0.15873015873015883
simulation,46,,0.0001,12,15,14,22,19,10,19,12,10,22,12.0,15.375,123,2.4047619047619047,-0.38095238095238093,0.14329268292682928
simulation,47,,0.0001,11,15,17,21,16,11,19,12,11,21,10.0,15.25,122,2.4285714285714284,-0.42857142857142855,0.12909836065573765
simulation,48,,0.0001,10,15,17,22,16,10,19,12,10,22,12.0,15.125,121,2.4523809523809526,-0.38095238095238093,0.14979338842975198
simulation,49,,0.0001,10,15,22,19,17,10,22,12,10,22,12.0,15.875,127,2.3095238095238093,-0.38095238095238093,0.1643700787401574
simulation,50,,0.0001,10,15,18,30,18,10,21,12,10,30,20.0,16.75,134,2.142857142857143,-0.19047619047619047,0.20149253731343286
experimental,,line,,14,18,22,26,30,34,38,42,14,42,28.0,28.0,224,0.0,0.0,0.1875
experimental,,1cut,,14,18,22,26,30,34,11,38,11,38,27.0,24.125,193,0.7380952380952381,-0.023809523809523808,0.21308290155440424
