source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,40,,0.0001,36,46,44,73,61,64,84,89,36,89,53.0,62.125,497,-1.8225806451612903,0.4032258064516129,0.1647384305835009
simulation,41,,0.0001,39,45,75,80,69,61,88,101,39,101,62.0,69.75,558,-2.806451612903226,0.5483870967741935,0.15949820788530467
simulation,42,,0.0001,34,41,56,65,85,72,82,95,34,95,61.0,66.25,530,-2.3548387096774195,0.532258064516129,0.17264150943396217
simulation,43,,0.0001,38,33,93,120,112,106,127,102,33,127,94.0,91.375,731,-5.596774193548387,1.064516129032258,0.1930574555403557
simulation,44,,0.0001,42,69,52,72,81,56,98,88,42,98,56.0,69.75,558,-2.806451612903226,0.45161290322580644,0.14560931899641583
simulation,45,,0.0001,51,65,41,78,91,78,63,106,41,106,65.0,71.625,573,-3.0483870967741935,0.5967741935483871,0.15554101221640493
simulation,46,,0.0001,37,50,44,75,85,93,65,71,37,93,56.0,65.0,520,-2.193548387096774,0.45161290322580644,0.1629807692307692
simulation,47,,0.0001,59,65,52,78,94,98,120,79,52,120,68.0,80.625,645,-4.209677419354839,0.6451612903225806,0.14709302325581386
simulation,48,,0.0001,42,34,110,62,63,91,102,95,34,110,76.0,74.875,599,-3.467741935483871,0.7741935483870968,0.20012520868113515
simulation,49,,0.0001,37,49,44,77,65,54,82,89,37,89,52.0,62.125,497,-1.8225806451612903,0.3870967741935484,0.1632293762575452
simulation,50,,0.0001,61,49,71,114,61,75,95,102,49,114,65.0,78.5,628,-3.935483870967742,0.5967741935483871,0.15246815286624193
experimental,,line,,34,38,42,46,50,54,58,62,34,62,28.0,48.0,384,0.0,0.0,0.109375
experimental,,1cut,,52,56,58,62,64,65,68,73,52,73,21.0,62.25,498,-1.8387096774193548,-0.11290322580645161,0.05773092369477917
