source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,1,,0.0001,31,72,81,209,152,118,179,125,31,209,178.0,120.875,967,-3.990566037735849,0.9716981132075472,0.2586608066184075
simulation,2,,0.0001,30,53,309,80,153,127,102,181,30,309,279.0,129.375,1035,-4.632075471698113,1.9245283018867925,0.3426328502415459
simulation,3,,0.0001,30,126,53,103,149,205,78,177,30,205,175.0,115.125,921,-3.556603773584906,0.9433962264150944,0.2824375678610207
simulation,4,,0.0001,30,77,55,190,167,218,141,242,30,242,212.0,140.0,1120,-5.433962264150943,1.2924528301886793,0.2973214285714285
simulation,5,,0.0001,34,76,184,97,212,243,266,150,34,266,232.0,157.75,1262,-6.773584905660377,1.4811320754716981,0.2811014263074485
simulation,6,,0.0001,68,89,192,167,245,113,219,142,68,245,177.0,154.375,1235,-6.518867924528302,0.9622641509433962,0.21771255060728745
simulation,7,,0.0001,30,55,132,155,78,105,179,210,30,210,180.0,118.0,944,-3.7735849056603774,0.9905660377358491,0.283103813559322
simulation,8,,0.0001,30,53,76,100,255,150,124,216,30,255,225.0,125.5,1004,-4.339622641509434,1.4150943396226414,0.328187250996016
simulation,9,,0.0001,30,82,103,127,53,227,204,179,30,227,197.0,125.625,1005,-4.349056603773585,1.150943396226415,0.3046019900497512
simulation,10,,0.0001,30,109,185,83,234,136,163,211,30,234,204.0,143.875,1151,-5.726415094339623,1.2169811320754718,0.2522806255430061
simulation,11,,0.0001,38,56,166,84,107,137,362,395,38,395,357.0,168.125,1345,-7.556603773584905,2.660377358490566,0.400092936802974
simulation,12,,0.0001,30,142,76,54,119,220,167,211,30,220,190.0,127.375,1019,-4.481132075471698,1.0849056603773586,0.295755642787046
simulation,13,,0.0001,30,107,130,156,76,578,52,185,30,578,548.0,164.25,1314,-7.264150943396227,4.462264150943396,0.45319634703196354
simulation,14,,0.0001,30,56,89,230,164,142,190,117,30,230,200.0,127.25,1018,-4.471698113207547,1.179245283018868,0.2848722986247545
simulation,15,,0.0001,30,53,76,153,126,101,178,212,30,212,182.0,116.125,929,-3.6320754716981134,1.009433962264151,0.28996232508073194
simulation,16,,0.0001,123,170,300,144,194,244,274,216,123,300,177.0,208.125,1665,-10.575471698113208,0.9622641509433962,0.16013513513513522
simulation,17,,0.0001,32,99,60,152,211,181,232,129,32,232,200.0,137.0,1096,-5.2075471698113205,1.179245283018868,0.2764598540145986
simulation,18,,0.0001,51,38,74,146,96,184,196,118,38,196,158.0,112.875,903,-3.3867924528301887,0.7830188679245284,0.2781007751937985
simulation,19,,0.0001,31,207,52,75,103,185,152,127,31,207,176.0,116.5,932,-3.660377358490566,0.9528301886792453,0.28862660944206
simulation,20,,0.0001,30,98,68,149,123,209,74,173,30,209,179.0,115.5,924,-3.5849056603773586,0.9811320754716981,0.27435064935064934
simulation,21,,0.0001,32,65,367,342,389,190,93,416,32,416,384.0,236.75,1894,-12.735849056603774,2.9150943396226414,0.34860084477296716
simulation,22,,0.0001,30,151,52,78,181,255,344,140,30,344,314.0,153.875,1231,-6.481132075471698,2.2547169811320753,0.358753046303818
simulation,23,,0.0001,30,53,81,103,126,211,153,183,30,211,181.0,117.5,940,-3.7358490566037736,1.0,0.2867021276595745
simulation,24,,0.0001,30,254,78,147,103,122,230,280,30,280,250.0,155.5,1244,-6.60377358490566,1.650943396226415,0.305064308681672
simulation,25,,0.0001,30,104,131,80,265,155,191,283,30,283,253.0,154.875,1239,-6.556603773584905,1.679245283018868,0.3007465698143663
simulation,26,,0.0001,36,293,57,149,116,319,82,342,36,342,306.0,174.25,1394,-8.018867924528301,2.1792452830188678,0.36926111908177894
simulation,27,,0.0001,85,179,103,155,258,230,204,129,85,258,173.0,167.875,1343,-7.537735849056604,0.9245283018867925,0.1949925539836188
simulation,28,,0.0001,30,149,53,77,100,215,206,123,30,215,185.0,119.125,953,-3.858490566037736,1.0377358490566038,0.3015477439664218
simulation,29,,0.0001,54,77,150,101,131,209,292,185,54,292,238.0,149.875,1199,-6.179245283018868,1.5377358490566038,0.27074645537948294
simulation,30,,0.0001,32,50,193,72,95,234,203,117,32,234,202.0,124.5,996,-4.264150943396227,1.1981132075471699,0.3217871485943775
simulation,31,,0.0001,32,199,93,68,125,172,148,279,32,279,247.0,139.5,1116,-5.39622641509434,1.6226415094339623,0.29614695340501784
simulation,32,,0.0001,31,52,75,122,151,175,100,200,31,200,169.0,113.25,906,-3.4150943396226414,0.8867924528301887,0.2825607064017661
simulation,33,,0.0001,30,129,185,56,223,106,80,152,30,223,193.0,120.125,961,-3.9339622641509435,1.1132075471698113,0.2907127991675338
simulation,34,,0.0001,37,254,66,225,274,112,187,89,37,274,237.0,155.5,1244,-6.60377358490566,1.528301886792453,0.30968649517684876
simulation,35,,0.0001,32,210,108,55,120,201,236,138,32,236,204.0,137.5,1100,-5.245283018867925,1.2169811320754718,0.28409090909090917
simulation,36,,0.0001,32,239,81,203,51,155,148,182,32,239,207.0,136.375,1091,-5.160377358490566,1.2452830188679245,0.2886113657195233
simulation,37,,0.0001,30,235,136,76,53,106,208,184,30,235,205.0,128.5,1028,-4.566037735849057,1.2264150943396226,0.3117704280155642
simulation,38,,0.0001,30,52,164,107,79,222,193,131,30,222,192.0,122.25,978,-4.09433962264151,1.1037735849056605,0.2975460122699387
simulation,39,,0.0001,30,123,52,101,156,174,76,195,30,195,165.0,113.375,907,-3.4245283018867925,0.8490566037735849,0.2793550165380374
simulation,40,,0.0001,32,50,130,185,74,152,277,105,32,277,245.0,125.625,1005,-4.349056603773585,1.6037735849056605,0.32947761194029845
simulation,41,,0.0001,30,79,69,285,104,156,182,131,30,285,255.0,129.5,1036,-4.6415094339622645,1.6981132075471699,0.3146718146718146
simulation,42,,0.0001,30,53,108,80,130,238,152,186,30,238,208.0,122.125,977,-4.084905660377358,1.2547169811320755,0.3018167860798362
simulation,43,,0.0001,30,206,107,87,240,180,130,155,30,240,210.0,141.875,1135,-5.5754716981132075,1.2735849056603774,0.254295154185022
simulation,44,,0.0001,38,194,87,59,112,246,225,171,38,246,208.0,141.5,1132,-5.547169811320755,1.2547169811320755,0.2943904593639577
simulation,45,,0.0001,32,54,291,218,241,265,146,212,32,291,259.0,182.375,1459,-8.632075471698114,1.7358490566037736,0.2706477039067854
simulation,46,,0.0001,54,75,161,111,150,219,248,194,54,248,194.0,151.5,1212,-6.30188679245283,1.1226415094339623,0.24113036303630353
simulation,47,,0.0001,30,155,52,75,203,177,100,129,30,203,173.0,115.125,921,-3.556603773584906,0.9245283018867925,0.2856948968512487
simulation,48,,0.0001,30,56,242,113,557,616,80,588,30,616,586.0,285.25,2282,-16.39622641509434,4.820754716981132,0.4558501314636283
simulation,49,,0.0001,30,53,137,77,244,101,178,209,30,244,214.0,128.625,1029,-4.5754716981132075,1.3113207547169812,0.3179057337220603
simulation,50,,0.0001,30,54,233,80,158,168,204,124,30,233,203.0,131.375,1051,-4.783018867924528,1.2075471698113207,0.29364890580399616
experimental,,line,,34,31,57,54,81,78,106,103,31,106,75.0,68.0,544,0.0,0.0,0.22334558823529416
experimental,,1cut,,37,36,61,58,35,85,82,105,35,105,70.0,62.375,499,0.42452830188679247,-0.04716981132075472,0.21868737474949906
experimental,,1cut_bad,,45,44,69,66,93,43,90,113,43,113,70.0,70.375,563,-0.1792452830188679,-0.04716981132075472,0.19382770870337485
