source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,1,,0.0001,26,50,33,42,66,28,76,14,14,76,62.0,41.875,335,-2.395348837209302,0.7906976744186046,0.26455223880597023
simulation,2,,0.0001,25,26,19,48,49,60,39,14,14,60,46.0,35.0,280,-1.1162790697674418,0.4186046511627907,0.24732142857142847
simulation,3,,0.0001,20,36,26,32,48,39,56,14,14,56,42.0,33.875,271,-0.9069767441860465,0.32558139534883723,0.22001845018450195
simulation,4,,0.0001,33,20,26,38,46,81,77,14,14,81,67.0,41.875,335,-2.395348837209302,0.9069767441860465,0.30559701492537306
simulation,5,,0.0001,27,21,28,47,58,64,59,14,14,64,50.0,39.75,318,-2.0,0.5116279069767442,0.2562893081761006
simulation,6,,0.0001,31,24,32,55,35,48,69,14,14,69,55.0,38.5,308,-1.7674418604651163,0.627906976744186,0.2410714285714286
simulation,7,,0.0001,46,31,40,48,58,71,23,14,14,71,57.0,41.375,331,-2.302325581395349,0.6744186046511628,0.2382930513595165
simulation,8,,0.0001,40,46,20,36,54,30,87,14,14,87,73.0,40.875,327,-2.2093023255813953,1.0465116279069768,0.28019877675840976
simulation,9,,0.0001,28,26,19,37,40,57,48,14,14,57,43.0,33.625,269,-0.8604651162790697,0.3488372093023256,0.23094795539033464
simulation,10,,0.0001,27,18,23,39,48,48,33,14,14,48,34.0,31.25,250,-0.4186046511627907,0.13953488372093023,0.22100000000000009
simulation,11,,0.0001,26,20,27,37,41,54,47,14,14,54,40.0,33.25,266,-0.7906976744186046,0.27906976744186046,0.22086466165413543
simulation,12,,0.0001,25,26,32,53,49,33,41,14,14,53,39.0,34.125,273,-0.9534883720930233,0.2558139534883721,0.20100732600732596
simulation,13,,0.0001,21,51,38,50,48,43,31,14,14,51,37.0,37.0,296,-1.4883720930232558,0.20930232558139536,0.1942567567567568
simulation,14,,0.0001,38,31,19,52,70,29,37,14,14,70,56.0,36.25,290,-1.3488372093023255,0.6511627906976745,0.2543103448275863
simulation,15,,0.0001,24,19,39,40,44,71,29,14,14,71,57.0,35.0,280,-1.1162790697674418,0.6744186046511628,0.25982142857142865
simulation,16,,0.0001,26,20,38,32,44,55,65,14,14,65,51.0,36.75,294,-1.441860465116279,0.5348837209302325,0.2517006802721089
simulation,17,,0.0001,33,21,47,26,36,45,71,14,14,71,57.0,36.625,293,-1.4186046511627908,0.6744186046511628,0.25127986348122877
simulation,18,,0.0001,26,18,23,28,44,38,55,14,14,55,41.0,30.75,246,-0.32558139534883723,0.3023255813953488,0.2357723577235773
