source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,1,,0.0001,36,15,23,34,35,46,30,22,15,46,31.0,30.125,241,0.9482758620689655,-0.1896551724137931,0.16960580912863077
simulation,2,,0.0001,41,15,25,39,51,38,28,22,15,51,36.0,32.375,259,0.6379310344827587,-0.10344827586206896,0.19256756756756754
simulation,3,,0.0001,37,15,22,33,46,36,30,22,15,46,31.0,30.125,241,0.9482758620689655,-0.1896551724137931,0.174792531120332
simulation,4,,0.0001,36,15,22,34,47,37,29,23,15,47,32.0,30.375,243,0.9137931034482759,-0.1724137931034483,0.17644032921810693
simulation,5,,0.0001,36,15,22,36,51,36,29,22,15,51,36.0,30.875,247,0.8448275862068966,-0.10344827586206896,0.18775303643724706
simulation,6,,0.0001,36,15,22,38,36,52,32,22,15,52,37.0,31.625,253,0.7413793103448276,-0.08620689655172414,0.1902173913043479
simulation,7,,0.0001,34,16,35,26,39,40,27,24,16,40,24.0,30.125,241,0.9482758620689655,-0.3103448275862069,0.14367219917012441
simulation,8,,0.0001,42,15,24,47,33,33,29,20,15,47,32.0,30.375,243,0.9137931034482759,-0.1724137931034483,0.18775720164609044
simulation,9,,0.0001,36,15,22,46,32,34,29,22,15,46,31.0,29.5,236,1.0344827586206897,-0.1896551724137931,0.17266949152542366
simulation,10,,0.0001,36,15,22,33,51,37,31,25,15,51,36.0,31.25,250,0.7931034482758621,-0.10344827586206896,0.18100000000000005
simulation,11,,0.0001,34,16,35,24,44,35,25,26,16,44,28.0,29.875,239,0.9827586206896551,-0.2413793103448276,0.1511506276150627
simulation,12,,0.0001,36,16,33,22,38,45,30,22,16,45,29.0,30.25,242,0.9310344827586207,-0.22413793103448276,0.16942148760330578
simulation,13,,0.0001,36,15,22,50,34,41,32,22,15,50,35.0,31.5,252,0.7586206896551724,-0.1206896551724138,0.19047619047619047
simulation,14,,0.0001,36,15,33,22,32,43,29,22,15,43,28.0,29.0,232,1.103448275862069,-0.2413793103448276,0.16271551724137923
simulation,15,,0.0001,36,15,22,35,39,36,29,24,15,39,24.0,29.5,236,1.0344827586206897,-0.3103448275862069,0.14830508474576276
simulation,16,,0.0001,34,16,35,24,39,40,31,26,16,40,24.0,30.625,245,0.8793103448275862,-0.3103448275862069,0.13928571428571423
simulation,17,,0.0001,34,16,34,23,48,35,29,22,16,48,32.0,30.125,241,0.9482758620689655,-0.1724137931034483,0.16960580912863077
simulation,18,,0.0001,38,15,23,33,37,43,29,22,15,43,28.0,30.0,240,0.9655172413793104,-0.2413793103448276,0.16770833333333335
simulation,19,,0.0001,37,15,22,34,50,36,32,26,15,50,35.0,31.5,252,0.7586206896551724,-0.1206896551724138,0.17460317460317465
simulation,20,,0.0001,34,16,36,25,41,38,31,24,16,41,25.0,30.625,245,0.8793103448275862,-0.29310344827586204,0.1433673469387755
simulation,21,,0.0001,38,15,24,33,41,38,30,26,15,41,26.0,30.625,245,0.8793103448275862,-0.27586206896551724,0.148469387755102
simulation,22,,0.0001,34,16,35,25,46,34,27,22,16,46,30.0,29.875,239,0.9827586206896551,-0.20689655172413793,0.16161087866108792
simulation,23,,0.0001,36,15,24,33,44,35,29,20,15,44,29.0,29.5,236,1.0344827586206897,-0.22413793103448276,0.1694915254237288
simulation,24,,0.0001,38,15,22,50,40,36,29,26,15,50,35.0,32.0,256,0.6896551724137931,-0.1206896551724138,0.1845703125
simulation,25,,0.0001,36,15,22,35,32,45,30,26,15,45,30.0,30.125,241,0.9482758620689655,-0.20689655172413793,0.16026970954356856
simulation,26,,0.0001,34,16,51,23,39,37,31,22,16,51,35.0,31.625,253,0.7413793103448276,-0.1206896551724138,0.18527667984189722
simulation,27,,0.0001,34,16,38,24,46,36,27,22,16,46,30.0,30.375,243,0.9137931034482759,-0.20689655172413793,0.17129629629629628
simulation,28,,0.0001,36,15,23,51,35,32,30,22,15,51,36.0,30.5,244,0.896551724137931,-0.10344827586206896,0.18442622950819665
simulation,29,,0.0001,34,16,34,23,35,45,31,24,16,45,29.0,30.25,242,0.9310344827586207,-0.22413793103448276,0.15289256198347112
simulation,30,,0.0001,36,16,46,21,32,34,32,22,16,46,30.0,29.875,239,0.9827586206896551,-0.20689655172413793,0.16788702928870292
simulation,31,,0.0001,40,15,26,35,40,46,29,24,15,46,31.0,31.875,255,0.7068965517241379,-0.1896551724137931,0.1691176470588236
simulation,32,,0.0001,38,15,25,38,40,42,27,24,15,42,27.0,31.125,249,0.8103448275862069,-0.25862068965517243,0.16014056224899598
simulation,33,,0.0001,34,16,34,24,36,47,31,24,16,47,31.0,30.75,246,0.8620689655172413,-0.1896551724137931,0.157520325203252
simulation,34,,0.0001,36,15,22,35,48,38,29,22,15,48,33.0,30.625,245,0.8793103448275862,-0.15517241379310345,0.18316326530612237
simulation,35,,0.0001,36,15,23,36,49,40,25,28,15,49,34.0,31.5,252,0.7586206896551724,-0.13793103448275862,0.18055555555555558
simulation,36,,0.0001,36,15,24,31,46,36,29,22,15,46,31.0,29.875,239,0.9827586206896551,-0.1896551724137931,0.16997907949790791
simulation,37,,0.0001,38,15,32,23,48,42,29,22,15,48,33.0,31.125,249,0.8103448275862069,-0.15517241379310345,0.19026104417670675
