source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,23,,0.0001,22,27,14,17,15,18,26,22,14,27,13.0,20.125,161,2.54,-0.3,0.12810559006211175
simulation,24,,0.0001,22,29,14,17,15,21,25,22,14,29,15.0,20.625,165,2.46,-0.26,0.12954545454545463
simulation,25,,0.0001,22,26,14,16,15,19,21,32,14,32,18.0,20.625,165,2.46,-0.2,0.15227272727272734
simulation,26,,0.0001,22,27,14,18,15,19,23,21,14,27,13.0,19.875,159,2.58,-0.3,0.11399371069182385
simulation,27,,0.0001,22,27,14,18,15,19,21,23,14,27,13.0,19.875,159,2.58,-0.3,0.11399371069182385
simulation,28,,0.0001,22,27,14,17,15,18,24,21,14,27,13.0,19.75,158,2.6,-0.3,0.12183544303797467
simulation,29,,0.0001,22,27,14,16,15,18,21,22,14,27,13.0,19.375,155,2.66,-0.3,0.11854838709677429
simulation,30,,0.0001,22,26,14,16,15,18,19,21,14,26,12.0,18.875,151,2.74,-0.32,0.11175496688741715
simulation,31,,0.0001,22,23,14,16,15,21,17,22,14,23,9.0,18.75,150,2.76,-0.38,0.10000000000000009
simulation,32,,0.0001,22,26,14,17,15,18,20,22,14,26,12.0,19.25,154,2.68,-0.32,0.11038961038961048
simulation,33,,0.0001,22,24,14,16,15,19,23,23,14,24,10.0,19.5,156,2.64,-0.36,0.10737179487179493
simulation,34,,0.0001,22,28,14,20,15,26,31,25,14,31,17.0,22.625,181,2.14,-0.22,0.14157458563535918
simulation,35,,0.0001,22,26,14,17,15,19,19,27,14,27,13.0,19.875,159,2.58,-0.3,0.1265723270440251
simulation,36,,0.0001,22,21,14,16,15,18,28,25,14,28,14.0,19.875,159,2.58,-0.28,0.13286163522012573
simulation,37,,0.0001,22,27,14,16,15,19,23,21,14,27,13.0,19.625,157,2.62,-0.3,0.12022292993630579
simulation,38,,0.0001,22,22,14,23,15,18,19,22,14,23,9.0,19.375,155,2.66,-0.38,0.09112903225806446
simulation,39,,0.0001,22,24,14,16,15,19,19,21,14,24,10.0,18.75,150,2.76,-0.36,0.10000000000000009
simulation,40,,0.0001,22,24,14,16,15,18,20,23,14,24,10.0,19.0,152,2.72,-0.36,0.10690789473684204
simulation,41,,0.0001,22,24,14,16,25,19,24,20,14,25,11.0,20.5,164,2.48,-0.34,0.10213414634146334
simulation,42,,0.0001,22,25,14,20,15,19,22,23,14,25,11.0,20.0,160,2.56,-0.34,0.10000000000000009
simulation,43,,0.0001,22,26,14,30,15,19,24,34,14,34,20.0,23.0,184,2.08,-0.16,0.16168478260869557
simulation,44,,0.0001,22,31,14,24,15,19,19,21,14,31,17.0,20.625,165,2.46,-0.22,0.13257575757575757
simulation,45,,0.0001,22,23,14,16,15,18,21,23,14,23,9.0,19.0,152,2.72,-0.38,0.10197368421052633
simulation,46,,0.0001,22,26,14,24,15,18,21,19,14,26,12.0,19.875,159,2.58,-0.32,0.11242138364779874
simulation,47,,0.0001,22,26,14,16,21,18,22,22,14,26,12.0,20.125,161,2.54,-0.32,0.09860248447204967
simulation,48,,0.0001,22,26,14,16,19,22,20,25,14,26,12.0,20.5,164,2.48,-0.32,0.10670731707317072
simulation,49,,0.0001,22,25,14,16,15,18,20,23,14,25,11.0,19.125,153,2.7,-0.34,0.11192810457516345
simulation,50,,0.0001,22,24,14,16,19,17,22,25,14,25,11.0,19.875,159,2.58,-0.34,0.10613207547169812
experimental,,line,,22,26,30,34,38,42,46,50,22,50,28.0,36.0,288,0.0,0.0,0.14583333333333326
experimental,,1cut,,22,26,30,34,38,42,17,46,17,46,29.0,31.875,255,0.66,0.02,0.16813725490196085
