source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,1,,0.0001,64,88,46,51,46,70,68,78,46,88,42.0,63.875,511,-3.9791666666666665,0.5416666666666666,0.12597847358121328
simulation,2,,0.0001,66,87,60,103,63,77,80,96,60,103,43.0,79.0,632,-6.5,0.5625,0.10522151898734178
simulation,3,,0.0001,51,80,44,62,86,97,90,76,44,97,53.0,73.25,586,-5.541666666666667,0.7708333333333334,0.13694539249146764
simulation,4,,0.0001,47,52,59,65,49,76,84,80,47,84,37.0,64.0,512,-4.0,0.4375,0.1201171875
simulation,5,,0.0001,48,71,44,64,77,61,80,94,44,94,50.0,67.375,539,-4.5625,0.7083333333333334,0.1310296846011132
simulation,6,,0.0001,62,87,40,49,48,90,69,67,40,90,50.0,64.0,512,-4.0,0.7083333333333334,0.14892578125
simulation,7,,0.0001,66,75,42,45,46,64,89,80,42,89,47.0,63.375,507,-3.8958333333333335,0.6458333333333334,0.14620315581854038
simulation,8,,0.0001,50,54,42,45,88,75,68,85,42,88,46.0,63.375,507,-3.8958333333333335,0.625,0.15064102564102555
simulation,9,,0.0001,48,76,43,58,53,65,72,83,43,83,40.0,62.25,498,-3.7083333333333335,0.5,0.12148594377510036
simulation,10,,0.0001,65,70,45,54,45,64,94,79,45,94,49.0,64.5,516,-4.083333333333333,0.6875,0.1361434108527131
simulation,11,,0.0001,53,73,43,72,53,60,83,67,43,83,40.0,63.0,504,-3.8333333333333335,0.5,0.11011904761904767
simulation,12,,0.0001,45,94,42,63,53,75,76,82,42,94,52.0,66.25,530,-4.375,0.75,0.1485849056603774
simulation,13,,0.0001,53,87,52,54,67,63,79,80,52,87,35.0,66.875,535,-4.479166666666667,0.3958333333333333,0.10724299065420562
simulation,14,,0.0001,53,81,44,49,63,71,68,96,44,96,52.0,65.625,525,-4.270833333333333,0.75,0.13880952380952372
simulation,15,,0.0001,58,71,45,94,45,71,80,66,45,94,49.0,66.25,530,-4.375,0.6875,0.13254716981132075
simulation,16,,0.0001,62,76,42,72,44,82,47,94,42,94,52.0,64.875,519,-4.145833333333333,0.75,0.15679190751445082
simulation,17,,0.0001,62,85,43,46,75,54,73,91,43,91,48.0,66.125,529,-4.354166666666667,0.6666666666666666,0.14295841209829874
simulation,18,,0.0001,53,76,41,57,73,66,87,69,41,87,46.0,65.25,522,-4.208333333333333,0.625,0.11685823754789282
simulation,19,,0.0001,49,65,43,69,62,74,77,84,43,84,41.0,65.375,523,-4.229166666666667,0.5208333333333334,0.11161567877629053
simulation,20,,0.0001,66,72,61,44,69,50,88,90,44,90,46.0,67.5,540,-4.583333333333333,0.625,0.12685185185185177
simulation,21,,0.0001,48,67,44,77,44,89,62,83,44,89,45.0,64.25,514,-4.041666666666667,0.6041666666666666,0.14640077821011666
simulation,22,,0.0001,45,80,50,60,71,54,82,66,45,82,37.0,63.5,508,-3.9166666666666665,0.4375,0.11466535433070857
simulation,23,,0.0001,48,63,40,52,45,71,80,77,40,80,40.0,59.5,476,-3.25,0.5,0.13655462184873945
simulation,24,,0.0001,60,76,44,87,49,54,72,89,44,89,45.0,66.375,531,-4.395833333333333,0.6041666666666666,0.137241054613936
simulation,25,,0.0001,49,84,55,44,52,79,66,80,44,84,40.0,63.625,509,-3.9375,0.5,0.12942043222003918
simulation,26,,0.0001,61,73,49,56,44,71,89,76,44,89,45.0,64.875,519,-4.145833333333333,0.6041666666666666,0.1230732177263969
simulation,27,,0.0001,54,77,42,67,53,70,73,83,42,83,41.0,64.875,519,-4.145833333333333,0.5208333333333334,0.11247591522157996
simulation,28,,0.0001,81,84,57,46,51,68,73,78,46,84,38.0,67.25,538,-4.541666666666667,0.4583333333333333,0.1124535315985129
simulation,29,,0.0001,57,74,51,64,43,71,91,89,43,91,48.0,67.5,540,-4.583333333333333,0.6666666666666666,0.13518518518518507
simulation,30,,0.0001,49,66,40,53,77,59,89,72,40,89,49.0,63.125,505,-3.8541666666666665,0.6875,0.1353960396039604
simulation,31,,0.0001,85,69,40,46,70,60,86,64,40,86,46.0,65.0,520,-4.166666666666667,0.625,0.13269230769230766
simulation,32,,0.0001,77,70,40,47,50,68,58,89,40,89,49.0,62.375,499,-3.7291666666666665,0.6875,0.14103206412825653
simulation,33,,0.0001,66,78,42,63,47,54,83,78,42,83,41.0,63.875,511,-3.9791666666666665,0.5208333333333334,0.12646771037181992
simulation,34,,0.0001,77,67,43,62,52,54,90,84,43,90,47.0,66.125,529,-4.354166666666667,0.6458333333333334,0.13303402646502827
simulation,35,,0.0001,79,67,44,45,55,60,74,92,44,92,48.0,64.5,516,-4.083333333333333,0.6666666666666666,0.13808139534883712
simulation,36,,0.0001,61,93,42,44,69,48,63,76,42,93,51.0,62.0,496,-3.6666666666666665,0.7291666666666666,0.14667338709677424
simulation,37,,0.0001,55,79,44,60,68,92,70,83,44,92,48.0,68.875,551,-4.8125,0.6666666666666666,0.12137023593466423
simulation,38,,0.0001,48,81,44,49,81,60,65,68,44,81,37.0,62.0,496,-3.6666666666666665,0.4375,0.12247983870967749
simulation,39,,0.0001,63,75,52,49,47,70,88,71,47,88,41.0,64.375,515,-4.0625,0.5208333333333334,0.11674757281553405
simulation,40,,0.0001,50,66,43,72,77,64,56,81,43,81,38.0,63.625,509,-3.9375,0.4583333333333333,0.11075638506876229
simulation,41,,0.0001,49,61,58,66,44,82,94,74,44,94,50.0,66.0,528,-4.333333333333333,0.7083333333333334,0.13446969696969702
simulation,42,,0.0001,59,84,44,48,48,74,70,79,44,84,40.0,63.25,506,-3.875,0.5,0.12944664031620556
simulation,43,,0.0001,46,86,43,54,69,76,71,69,43,86,43.0,64.25,514,-4.041666666666667,0.5625,0.12208171206225682
simulation,44,,0.0001,67,64,44,49,53,78,79,92,44,92,48.0,65.75,526,-4.291666666666667,0.6666666666666666,0.13403041825095063
simulation,45,,0.0001,71,63,43,54,45,79,84,67,43,84,41.0,63.25,506,-3.875,0.5208333333333334,0.1264822134387351
simulation,46,,0.0001,50,90,43,92,57,68,69,71,43,92,49.0,67.5,540,-4.583333333333333,0.6875,0.13564814814814818
simulation,47,,0.0001,47,57,42,51,83,61,72,84,42,84,42.0,62.125,497,-3.6875,0.5416666666666666,0.13606639839034207
simulation,48,,0.0001,75,84,42,49,48,59,67,73,42,84,42.0,62.125,497,-3.6875,0.5416666666666666,0.12801810865191143
simulation,49,,0.0001,59,51,52,56,43,70,82,74,43,82,39.0,60.875,487,-3.4791666666666665,0.4791666666666667,0.11421971252566743
simulation,50,,0.0001,61,72,47,55,43,80,90,90,43,90,47.0,67.25,538,-4.541666666666667,0.6458333333333334,0.14637546468401497
experimental,,line,,32,33,37,38,42,43,47,48,32,48,16.0,40.0,320,0.0,0.0,0.07968749999999991
experimental,,1cut,,32,33,30,37,38,42,43,47,30,47,17.0,37.75,302,0.375,0.020833333333333332,0.08360927152317887
