source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,1,,0.0001,14,19,20,22,23,23,33,31,14,33,19.0,23.125,185,1.0930232558139534,-0.20930232558139536,0.13716216216216215
simulation,2,,0.0001,15,19,20,22,22,27,32,34,15,34,19.0,23.875,191,0.9534883720930233,-0.20930232558139536,0.14332460732984287
simulation,3,,0.0001,15,20,18,24,23,23,30,35,15,35,20.0,23.5,188,1.0232558139534884,-0.18604651162790697,0.14095744680851063
simulation,4,,0.0001,14,19,19,23,23,27,30,30,14,30,16.0,23.125,185,1.0930232558139534,-0.27906976744186046,0.12905405405405412
simulation,5,,0.0001,15,21,21,20,26,27,29,30,15,30,15.0,23.625,189,1.0,-0.3023255813953488,0.11441798941798931
simulation,6,,0.0001,15,19,20,21,25,39,30,35,15,39,24.0,25.5,204,0.6511627906976745,-0.09302325581395349,0.17279411764705888
simulation,7,,0.0001,14,21,19,24,23,30,24,36,14,36,22.0,23.875,191,0.9534883720930233,-0.13953488372093023,0.14332460732984287
simulation,8,,0.0001,15,19,22,22,22,23,34,33,15,34,19.0,23.75,190,0.9767441860465116,-0.20930232558139536,0.13552631578947372
simulation,9,,0.0001,14,19,20,26,24,27,30,33,14,33,19.0,24.125,193,0.9069767441860465,-0.20930232558139536,0.13665803108808294
simulation,10,,0.0001,14,19,19,22,27,28,26,32,14,32,18.0,23.375,187,1.0465116279069768,-0.23255813953488372,0.13302139037433158
simulation,11,,0.0001,14,18,21,31,24,32,26,33,14,33,19.0,24.875,199,0.7674418604651163,-0.20930232558139536,0.1476130653266332
simulation,12,,0.0001,14,18,21,23,22,26,33,35,14,35,21.0,24.0,192,0.9302325581395349,-0.16279069767441862,0.15494791666666674
simulation,13,,0.0001,14,20,21,27,22,30,24,30,14,30,16.0,23.5,188,1.0232558139534884,-0.27906976744186046,0.1210106382978724
simulation,14,,0.0001,15,21,22,22,21,27,30,33,15,33,18.0,23.875,191,0.9534883720930233,-0.23255813953488372,0.12369109947643975
simulation,15,,0.0001,15,22,20,22,33,23,26,36,15,36,21.0,24.625,197,0.813953488372093,-0.16279069767441862,0.14276649746192893
simulation,16,,0.0001,15,19,23,22,23,23,37,25,15,37,22.0,23.375,187,1.0465116279069768,-0.13953488372093023,0.125
simulation,17,,0.0001,15,19,21,21,24,30,27,28,15,30,15.0,23.125,185,1.0930232558139534,-0.3023255813953488,0.11554054054054053
simulation,18,,0.0001,14,19,19,23,26,23,33,32,14,33,19.0,23.625,189,1.0,-0.20930232558139536,0.14484126984126977
simulation,19,,0.0001,14,19,24,21,25,30,30,24,14,30,16.0,23.375,187,1.0465116279069768,-0.27906976744186046,0.11965240641711228
simulation,20,,0.0001,14,19,22,22,24,23,33,27,14,33,19.0,23.0,184,1.1162790697674418,-0.20930232558139536,0.1222826086956521
simulation,21,,0.0001,14,19,21,23,21,29,29,32,14,32,18.0,23.5,188,1.0232558139534884,-0.23255813953488372,0.13430851063829796
simulation,22,,0.0001,14,19,22,22,22,24,32,30,14,32,18.0,23.125,185,1.0930232558139534,-0.23255813953488372,0.12635135135135145
simulation,23,,0.0001,14,19,23,22,24,26,24,34,14,34,20.0,23.25,186,1.069767441860465,-0.18604651162790697,0.12231182795698925
simulation,24,,0.0001,15,19,23,27,23,30,25,32,15,32,17.0,24.25,194,0.8837209302325582,-0.2558139534883721,0.12113402061855671
simulation,25,,0.0001,15,19,21,23,23,32,26,37,15,37,22.0,24.5,196,0.8372093023255814,-0.13953488372093023,0.14923469387755106
simulation,26,,0.0001,14,19,22,24,23,23,29,33,14,33,19.0,23.375,187,1.0465116279069768,-0.20930232558139536,0.12633689839572182
simulation,27,,0.0001,14,20,20,24,23,30,24,29,14,30,16.0,23.0,184,1.1162790697674418,-0.27906976744186046,0.1154891304347827
simulation,28,,0.0001,16,21,18,22,25,27,29,33,16,33,17.0,23.875,191,0.9534883720930233,-0.2558139534883721,0.1276178010471205
simulation,29,,0.0001,15,19,19,21,27,33,22,31,15,33,18.0,23.375,187,1.0465116279069768,-0.23255813953488372,0.14104278074866317
simulation,30,,0.0001,14,19,19,25,23,23,29,40,14,40,26.0,24.0,192,0.9302325581395349,-0.046511627906976744,0.16276041666666674
simulation,31,,0.0001,14,18,20,22,23,30,36,36,14,36,22.0,24.875,199,0.7674418604651163,-0.13953488372093023,0.17273869346733672
simulation,32,,0.0001,14,19,19,25,24,26,31,28,14,31,17.0,23.25,186,1.069767441860465,-0.2558139534883721,0.125
simulation,33,,0.0001,15,21,20,23,25,32,26,33,15,33,18.0,24.375,195,0.8604651162790697,-0.23255813953488372,0.1301282051282051
simulation,34,,0.0001,14,19,20,21,22,28,33,34,14,34,20.0,23.875,191,0.9534883720930233,-0.18604651162790697,0.15379581151832467
simulation,35,,0.0001,14,21,21,21,23,28,37,32,14,37,23.0,24.625,197,0.813953488372093,-0.11627906976744186,0.1516497461928934
simulation,36,,0.0001,14,19,21,22,26,26,28,31,14,31,17.0,23.375,187,1.0465116279069768,-0.2558139534883721,0.12232620320855614
simulation,37,,0.0001,15,21,21,21,29,23,24,33,15,33,18.0,23.375,187,1.0465116279069768,-0.23255813953488372,0.11831550802139046
simulation,38,,0.0001,14,19,20,24,23,29,26,28,14,29,15.0,22.875,183,1.1395348837209303,-0.3023255813953488,0.1154371584699454
simulation,39,,0.0001,14,19,19,21,23,23,34,32,14,34,20.0,23.125,185,1.0930232558139534,-0.18604651162790697,0.14797297297297307
simulation,40,,0.0001,15,19,21,22,23,25,30,30,15,30,15.0,23.125,185,1.0930232558139534,-0.3023255813953488,0.11689189189189197
simulation,41,,0.0001,15,19,20,23,23,30,35,23,15,35,20.0,23.5,188,1.0232558139534884,-0.18604651162790697,0.1356382978723405
simulation,42,,0.0001,15,21,21,25,23,29,23,32,15,32,17.0,23.625,189,1.0,-0.2558139534883721,0.11309523809523814
simulation,43,,0.0001,14,18,20,22,22,27,33,28,14,33,19.0,23.0,184,1.1162790697674418,-0.20930232558139536,0.13858695652173902
simulation,44,,0.0001,15,21,21,21,22,38,25,29,15,38,23.0,24.0,192,0.9302325581395349,-0.11627906976744186,0.13932291666666674
simulation,45,,0.0001,16,18,20,22,23,26,31,32,16,32,16.0,23.5,188,1.0232558139534884,-0.27906976744186046,0.13031914893617014
simulation,46,,0.0001,15,21,18,21,27,25,31,32,15,32,17.0,23.75,190,0.9767441860465116,-0.2558139534883721,0.13552631578947372
simulation,47,,0.0001,14,18,20,20,26,24,29,29,14,29,15.0,22.5,180,1.2093023255813953,-0.3023255813953488,0.12638888888888888
simulation,48,,0.0001,16,18,22,22,18,27,35,29,16,35,19.0,23.375,187,1.0465116279069768,-0.20930232558139536,0.14371657754010703
simulation,49,,0.0001,15,19,23,21,23,27,26,28,15,28,13.0,22.75,182,1.1627906976744187,-0.3488372093023256,0.10027472527472536
simulation,50,,0.0001,14,19,22,23,31,22,26,35,14,35,21.0,24.0,192,0.9302325581395349,-0.16279069767441862,0.14322916666666674
experimental,,line,,15,19,23,27,31,35,39,43,15,43,28.0,29.0,232,0.0,0.0,0.18103448275862077
experimental,,1cut,,15,19,23,27,31,35,24,39,15,39,24.0,26.625,213,0.4418604651162791,-0.09302325581395349,0.1613849765258215
