run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.01,9,13,25,29,17,40,22,24
2,0.01,9,24,14,33,27,20,36,23
3,0.01,9,14,14,16,26,24,55,32
4,0.01,9,38,14,16,17,31,21,25
5,0.01,9,13,13,21,25,32,27,29
