run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.01,58,49,69,76,101,91,55,46
2,0.01,47,55,70,112,80,81,55,45
3,0.01,64,48,91,80,75,76,63,49
4,0.01,43,50,58,88,78,87,58,49
5,0.01,33,79,50,51,88,62,96,52
