run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.001,16,25,34,50,43,64,37,66
2,0.001,16,25,28,49,55,35,62,44
3,0.001,16,28,32,47,68,78,44,58
4,0.001,16,26,41,50,53,29,33,57
5,0.001,16,29,23,43,64,62,56,37
