run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.001,33,55,80,45,66,105,92,117
2,0.001,22,30,44,55,79,102,68,97
3,0.001,30,39,44,67,53,89,103,81
4,0.001,27,33,47,65,84,71,104,93
5,0.001,21,34,67,47,91,54,114,78
