run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.001,44,67,58,103,92,63,71,73
2,0.001,48,44,69,78,85,109,52,45
3,0.001,37,43,65,77,84,71,62,69
4,0.001,53,61,85,62,91,76,97,65
5,0.001,46,54,64,53,87,95,63,43
