run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.001,54,34,42,35,46,66,23,12
2,0.001,40,30,52,60,33,47,23,12
3,0.001,30,57,45,42,49,51,22,12
4,0.001,68,32,41,35,46,61,25,12
5,0.001,31,40,55,57,50,34,21,12
