run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.001,18,23,16,20,16,16,24,18
2,0.001,20,27,20,17,16,16,22,18
3,0.001,18,20,16,20,16,16,24,18
4,0.001,18,23,19,17,16,16,23,18
5,0.001,20,25,16,19,16,16,21,18
