map_name,n_runs,univ_aggregate_welfare,univ_aggregate_welfare_sd,univ_inequality,univ_inequality_sd,univ_cardinal_harm,univ_cardinal_harm_sd,univ_ordinal_harm_blind,univ_ordinal_harm_blind_sd,univ_gini,univ_gini_sd
10esque,5,-7.114285714285714,0.6303987606290145,1.296103896103896,0.29903989843068146,7.114285714285714,0.6303987606290145,4.8,1.3038404810405297,0.022706642681153518,0.030951340063581405
7esque,5,-7.3422222222222215,0.3983298465677243,1.2133333333333334,0.22144307854849965,7.3422222222222215,0.3983298465677243,3.8,2.04939015319192,0.04409594700517254,0.02616306789525661
9esque,5,-7.9125,0.9517892507156076,1.625,0.6258674535749916,7.9375,0.984471445892555,10.2,1.9235384061671346,0.007354279969047982,0.050425046148823954
maybe_4,5,-4.2,0.9779339376312755,0.9720930232558139,0.37585309489929164,4.465116279069767,0.9433665821847357,10.0,1.224744871391589,0.04335199068955868,0.028068439068242496
maybe_5,5,-2.768965517241379,0.6967949387606951,0.3206896551724138,0.2641928456465925,2.9379310344827587,0.623270496471396,8.8,1.6431676725154982,-0.037643561968088726,0.05862297539030409
maybe_6,5,-3.4431372549019605,0.340352848548094,0.38823529411764707,0.21807941511214557,3.4431372549019605,0.340352848548094,5.8,1.7888543819998317,-0.00279950923516602,0.039250966859558596
new_maybe_1,5,-8.153488372093022,1.293010707652013,1.823255813953488,0.3008011656652097,8.493023255813952,1.324091369827514,8.8,2.16794833886788,0.08335934533604353,0.03298813595289111
new_maybe_2,5,-4.340909090909091,0.5395035213849645,0.35909090909090907,0.30211034599467923,4.340909090909091,0.5395035213849645,7.0,3.605551275463989,-0.025368401516004856,0.040807996241325695
new_maybe_3,5,-4.220338983050847,0.43045508810848454,0.43050847457627117,0.10557567120269447,4.250847457627119,0.4402540333762435,8.2,1.9235384061671343,-0.03163920061262482,0.013267384399085612
new_maybe_4,5,-11.989285714285716,1.70461371230061,2.164285714285714,0.37123964975608464,11.989285714285716,1.70461371230061,7.6,1.9493588689617927,0.09167240765516356,0.01419787131001193
new_maybe_5,5,-13.805660377358492,4.265301856703728,2.5113207547169814,0.749284695085775,13.820754716981133,4.293826236845756,8.0,2.5495097567963922,0.034412575341598264,0.03118093481416014
new_maybe_6,5,-15.158333333333335,1.7542483155978172,1.8916666666666668,0.4032743586360697,15.158333333333335,1.7542483155978172,8.4,2.3021728866442674,0.06493367624115101,0.009446692970028153
no_line_1,5,-3.355555555555555,0.5337960955317474,0.24444444444444438,0.090267093384844,3.3599999999999994,0.526436893149726,5.6,1.816590212458495,-0.01901123023109282,0.009794359109841607
no_line_2,5,0.08571428571428572,0.3721452182845609,0.023809523809523815,0.23022713816444892,1.0285714285714285,0.36900921459160707,10.8,1.6431676725154984,-0.00018118557590315887,0.04131489556182555
no_line_3,5,-3.9627906976744187,0.4623756465335316,0.34883720930232553,0.13953488372093023,3.976744186046512,0.43414313261847604,5.0,1.5811388300841898,-0.026067760070485956,0.02105874445516317
no_line_A,5,-1.504761904761905,0.4642551882516706,0.1285714285714285,0.09464098530643705,1.7857142857142858,0.44543540318737407,7.4,3.0495901363953815,-0.02823819124115034,0.019023308807752732
no_line_B,5,-1.5260869565217392,0.675209132344014,0.030434782608695636,0.21933910009790325,1.9260869565217391,0.5738471635442233,11.4,2.073644135332772,-0.03975976490327928,0.04242847305537696
no_line_C,5,-0.96,0.574978260458602,0.396,0.21697926168184828,1.576,0.3932937833223404,10.8,2.04939015319192,0.03669173735213808,0.014125909813249253
no_line_D,5,-3.416216216216216,0.8066560215980686,0.9135135135135137,0.3546621557259298,3.5243243243243243,0.7298798644355111,5.0,2.345207879911715,0.04685012691398824,0.047377803776592724
yes_line_10,5,-9.67792207792208,1.127681115802435,1.774025974025974,0.7591906103633588,9.67792207792208,1.127681115802435,5.6,2.073644135332772,0.036770382616600615,0.055180722146050354
yes_line_7,5,-7.2666666666666675,1.471960144387974,1.1111111111111112,0.36345393852880276,7.2666666666666675,1.471960144387974,5.6,3.0495901363953815,0.02188420290113356,0.03498255675827792
yes_line_8,5,-12.003448275862068,1.8381849472016978,2.0310344827586206,0.5050870823541211,12.003448275862068,1.8381849472016978,3.4,1.5165750888103102,0.07196247124950664,0.027556261471278494
yes_line_9,5,-10.580645161290324,1.1050447182555254,2.6838709677419352,0.4220755415173194,10.929032258064515,0.9912205658670075,10.4,1.6733200530681511,0.14670665866533286,0.027385557005322754
yes_line_A,5,-7.804545454545455,1.556162768473617,1.5863636363636364,0.25379353227533863,7.804545454545455,1.556162768473617,7.2,2.3874672772626644,0.07008852805708468,0.01850098902617227
yes_line_B,5,-8.809375,1.278885012422931,1.26875,0.3895923851443968,8.809375,1.278885012422931,8.4,2.3021728866442674,0.06639970153041667,0.03308345625006913
yes_line_C,5,-7.017777777777778,1.4596972457954136,1.488888888888889,0.4118611776189032,7.386666666666666,1.32624039308374,12.0,1.224744871391589,0.05823164999601772,0.01587236343798145
yes_line_D,5,-6.804545454545455,0.6760360888210257,0.9318181818181817,0.355011348904848,6.881818181818181,0.7660810435516964,11.0,3.082207001484488,0.00818132771109806,0.030646899537378824
yes_line_E,5,-11.47741935483871,0.47390269772335014,1.367741935483871,0.3033373164901448,11.47741935483871,0.47390269772335014,5.0,2.345207879911715,0.0355828661303578,0.019847468993665008
yes_line_F,5,-10.945098039215686,1.0274397544664378,2.509803921568628,0.39362470391930854,10.952941176470588,1.020983235233674,9.2,1.9235384061671346,0.19986337827655384,0.031966156689504754
