run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.3,15,14,14,15,16,17,20,23
2,0.3,17,16,16,14,17,17,20,23
3,0.3,15,14,14,16,17,21,19,21
4,0.3,14,14,14,14,16,18,20,23
5,0.3,15,15,15,15,17,17,21,28
