run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.3,38,69,44,74,106,83,52,43
2,0.3,62,49,65,101,75,80,65,47
3,0.3,38,82,58,71,95,79,57,68
4,0.3,39,45,66,67,79,99,109,48
5,0.3,48,61,84,94,76,77,60,70
