run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.3,9,13,16,20,21,27,19,27
2,0.3,9,15,14,15,23,32,19,40
3,0.3,9,14,14,17,27,19,26,32
4,0.3,9,13,20,23,29,18,19,22
5,0.3,11,16,15,15,22,20,36,29
