run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.3,43,38,50,132,108,110,84,74
2,0.3,61,74,88,49,105,130,117,145
3,0.3,35,45,57,70,101,83,130,113
4,0.3,39,37,73,105,96,54,117,78
5,0.3,66,42,60,119,89,131,73,103
