run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.3,10,18,20,19,18,12,20,12
2,0.3,11,15,22,18,19,10,21,12
3,0.3,11,18,17,26,17,10,19,12
4,0.3,10,17,24,17,22,10,16,12
5,0.3,10,15,22,21,20,11,19,12
