run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.3,19,33,56,25,41,44,64,58
2,0.3,18,37,24,29,48,53,46,58
3,0.3,19,23,27,38,39,46,59,68
4,0.3,18,35,24,47,64,37,57,52
5,0.3,17,24,33,50,39,41,60,66
