run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,1.0,49,58,22,37,34,57,67,50,-1.72,9.0,1.96,0.34,0.019942067736185454
2,1.0,52,47,25,28,42,33,45,76,-1.2,10.0,1.62,0.46,0.04166666666666674
3,1.0,48,63,25,27,49,41,29,36,-0.6,13.0,1.48,0.2,0.026336477987421558
4,1.0,40,93,36,32,28,44,38,30,-1.06,13.0,1.86,0.74,0.056146138807429136
5,1.0,64,26,24,34,27,48,32,44,-0.22,9.0,0.96,0.24,0.03936733556298777
