run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,1.0,13,49,31,29,51,26,69,47,-3.5405405405405403,8.0,3.6216216216216215,0.7567567567567568,0.007056590752243075
2,1.0,18,20,62,29,48,38,28,47,-2.864864864864865,7.0,3.0,0.43243243243243246,-0.006709145427286289
3,1.0,10,21,25,27,22,65,70,31,-2.3513513513513513,4.0,2.5945945945945947,0.8648648648648649,0.08031846622814065
4,1.0,15,24,32,28,45,49,92,48,-4.027027027027027,3.0,4.027027027027027,1.3243243243243243,0.048390782086434436
5,1.0,12,29,14,28,47,49,84,80,-4.297297297297297,3.0,4.378378378378378,1.1891891891891893,0.10519394093040946
