source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,1,,0.0001,27,20,24,49,64,52,39,14,14,64,50.0,36.125,289,-1.3255813953488371,0.5116279069767442,0.2582179930795847
simulation,2,,0.0001,19,28,36,34,44,50,57,14,14,57,43.0,35.25,282,-1.1627906976744187,0.3488372093023256,0.2242907801418439
simulation,3,,0.0001,27,39,20,40,63,45,32,14,14,63,49.0,35.0,280,-1.1162790697674418,0.4883720930232558,0.22946428571428568
simulation,4,,0.0001,19,33,26,33,51,40,51,14,14,51,37.0,33.375,267,-0.813953488372093,0.20930232558139536,0.21582397003745313
simulation,5,,0.0001,26,26,19,31,55,67,51,14,14,67,53.0,36.125,289,-1.3255813953488371,0.5813953488372093,0.27292387543252605
experimental,,line,,15,19,23,27,31,35,39,43,15,43,28.0,29.0,232,0.0,0.0,0.18103448275862077
experimental,,1cut,,15,19,23,27,31,35,39,14,14,39,25.0,25.375,203,0.6744186046511628,-0.06976744186046512,0.19396551724137923
