source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,1,,0.0001,46,31,44,55,65,37,27,16,16,65,49.0,40.125,321,-1.6222222222222222,0.4666666666666667,0.20833333333333326
simulation,2,,0.0001,38,31,30,69,59,59,27,12,12,69,57.0,40.625,325,-1.711111111111111,0.6444444444444445,0.25115384615384606
simulation,3,,0.0001,22,43,40,33,54,57,31,12,12,57,45.0,36.5,292,-0.9777777777777777,0.37777777777777777,0.22174657534246567
simulation,4,,0.0001,36,30,52,32,57,41,24,12,12,57,45.0,35.5,284,-0.8,0.37777777777777777,0.216549295774648
simulation,5,,0.0001,32,41,61,51,45,65,24,12,12,65,53.0,41.375,331,-1.8444444444444446,0.5555555555555556,0.23300604229607247
experimental,,line,,17,21,25,29,33,37,41,45,17,45,28.0,31.0,248,0.0,0.0,0.1693548387096775
experimental,,1cut,,17,21,25,29,33,37,41,12,12,41,29.0,26.875,215,0.7333333333333333,0.022222222222222223,0.1994186046511628
experimental,,1cut_bad,,18,21,25,29,17,33,37,41,17,41,24.0,27.625,221,0.6,-0.08888888888888889,0.1713800904977376
experimental,,1cut_badder,,21,30,31,32,28,36,40,44,21,44,23.0,32.75,262,-0.3111111111111111,-0.1111111111111111,0.11450381679389321
