source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,1,,0.0001,21,21,16,23,16,16,27,18,16,27,11.0,19.75,158,2.130434782608696,-0.3695652173913043,0.10284810126582289
simulation,2,,0.0001,19,21,16,23,16,16,23,18,16,23,7.0,19.0,152,2.260869565217391,-0.45652173913043476,0.08223684210526305
simulation,3,,0.0001,20,24,16,19,16,16,27,18,16,27,11.0,19.5,156,2.1739130434782608,-0.3695652173913043,0.10416666666666674
simulation,4,,0.0001,20,28,23,17,16,16,18,18,16,28,12.0,19.5,156,2.1739130434782608,-0.34782608695652173,0.10256410256410264
simulation,5,,0.0001,18,21,17,24,16,16,22,18,16,24,8.0,19.0,152,2.260869565217391,-0.43478260869565216,0.08059210526315796
experimental,,line,,18,22,26,30,34,38,42,46,18,46,28.0,32.0,256,0.0,0.0,0.1640625
experimental,,1cut,,18,22,26,30,34,38,17,42,17,42,25.0,28.375,227,0.6304347826086957,-0.06521739130434782,0.17345814977973562
