source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,1,,0.0001,20,32,44,54,44,57,28,14,14,57,43.0,36.625,293,-3.5161290322580645,0.8709677419354839,0.2265358361774743
simulation,2,,0.0001,21,35,45,33,58,28,47,14,14,58,44.0,35.125,281,-3.129032258064516,0.9032258064516129,0.21841637010676163
simulation,3,,0.0001,22,33,74,52,47,71,25,14,14,74,60.0,42.25,338,-4.967741935483871,1.4193548387096775,0.28106508875739644
simulation,4,,0.0001,16,31,43,59,64,41,27,14,14,64,50.0,36.875,295,-3.5806451612903225,1.096774193548387,0.26398305084745766
simulation,5,,0.0001,18,31,67,47,41,61,28,14,14,67,53.0,38.375,307,-3.967741935483871,1.1935483870967742,0.2658794788273615
experimental,,line,,15,16,20,21,25,26,30,31,15,31,16.0,23.0,184,0.0,0.0,0.13858695652173902
experimental,,1cut,,15,19,20,24,25,29,30,14,14,30,16.0,22.0,176,0.25806451612903225,0.0,0.14488636363636354
