source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,1,,0.0001,26,36,43,67,81,55,110,100,26,110,84.0,64.75,518,-1.6363636363636365,0.36363636363636365,0.24951737451737444
simulation,2,,0.0001,27,65,74,82,95,46,58,108,27,108,81.0,69.375,555,-2.116883116883117,0.3246753246753247,0.20112612612612613
simulation,3,,0.0001,38,46,69,109,79,96,117,56,38,117,79.0,76.25,610,-2.831168831168831,0.2987012987012987,0.20450819672131137
simulation,4,,0.0001,30,33,42,61,75,79,106,89,30,106,76.0,64.375,515,-1.5974025974025974,0.2597402597402597,0.2274271844660194
simulation,5,,0.0001,28,35,51,43,62,102,77,86,28,102,74.0,60.5,484,-1.1948051948051948,0.23376623376623376,0.22882231404958686
experimental,,line,,21,29,37,45,53,61,69,77,21,77,56.0,49.0,392,0.0,0.0,0.2142857142857142
experimental,,1cut,,21,29,45,53,61,69,37,77,21,77,56.0,49.0,392,0.0,0.0,0.2142857142857142
