5,10
35,12
30,7
32,5
6,2
45,5
4,5
13,8
12,11
28,15
23,5
41,9
43,15
11,3
36,6
39,7
7,7
25,2
34,7
50,3
2,1
10,4
18,19
26,10
27,11
42,3
16,12
20,2
19,3
49,4
44,11
9,3
31,5
29,3
46,4
21,5
38,4
24,19
8,5
17,4
37,10
1,6
22,7
47,10
14,4
3,2
33,4
40,5
48,1
15,4
