5,6
35,7
30,6
32,8
6,11
45,10
4,9
13,11
12,11
28,11
23,8
41,6
43,8
11,8
36,11
39,6
7,3
25,12
34,3
50,9
2,9
10,7
18,11
26,17
27,8
42,11
16,4
20,18
19,9
49,2
44,8
9,9
31,7
29,8
46,11
21,14
38,13
24,6
8,6
17,5
37,8
1,12
22,5
47,17
14,18
3,2
33,8
40,3
48,7
15,20
