5,3
35,2
30,1
32,5
6,3
45,9
4,7
13,12
12,11
28,4
23,5
41,8
43,8
11,6
36,5
39,7
7,6
25,6
34,2
50,1
2,5
10,4
18,3
26,2
27,2
42,7
16,3
20,5
19,3
49,6
44,10
9,3
31,5
29,5
46,4
21,9
38,5
24,7
8,7
17,9
37,5
1,1
22,3
47,3
14,7
3,7
33,6
40,3
48,2
15,8
