5,11
35,10
30,9
32,11
6,9
45,12
4,7
13,11
12,8
28,9
23,10
41,20
43,5
11,6
36,6
39,9
7,7
25,10
34,4
50,12
2,9
10,14
18,10
26,15
27,5
42,16
16,10
20,9
19,8
49,12
44,6
9,10
31,6
29,11
46,12
21,11
38,12
24,14
8,3
17,2
37,8
1,7
22,7
47,14
14,11
3,12
33,5
40,3
48,7
15,9
