5,20
35,7
30,11
32,9
6,10
45,11
4,8
13,19
12,11
28,21
23,6
41,14
43,8
11,9
36,14
39,7
7,10
25,22
34,10
50,13
2,17
10,14
18,16
26,21
27,16
42,13
16,14
20,19
19,22
49,14
44,20
9,13
31,33
29,5
46,17
21,9
38,16
24,23
8,6
17,11
37,17
1,7
22,13
47,10
14,16
3,10
33,7
40,14
48,11
15,17
