5,5
35,7
30,3
32,12
6,9
45,7
4,14
13,7
12,6
28,5
23,7
41,14
43,12
11,9
36,15
39,5
7,4
25,11
34,5
50,10
2,5
10,1
18,9
26,7
27,16
42,6
16,10
20,7
19,9
49,9
44,2
9,5
31,4
29,7
46,13
21,3
38,3
24,10
8,2
17,3
37,7
1,8
22,5
47,11
14,9
3,2
33,8
40,12
48,11
15,3
