5,1
35,3
30,3
32,6
6,15
45,8
4,3
13,7
12,2
28,2
23,10
41,3
43,2
11,3
36,4
39,7
7,6
25,16
34,3
50,8
2,4
10,8
18,5
26,6
27,1
42,5
16,2
20,4
19,5
49,9
44,10
9,7
31,4
29,11
46,5
21,5
38,5
24,8
8,1
17,5
37,5
1,7
22,9
47,2
14,2
3,7
33,6
40,4
48,5
15,4
