5,8
35,10
30,1
32,2
6,2
45,3
4,3
13,2
12,3
28,7
23,4
41,2
43,5
11,12
36,10
39,5
7,5
25,8
34,10
50,4
2,10
10,5
18,9
26,6
27,8
42,3
16,4
20,2
19,10
49,4
44,2
9,6
31,8
29,6
46,6
21,9
38,3
24,6
8,5
17,6
37,6
1,7
22,3
47,2
14,8
3,17
33,5
40,10
48,1
15,3
