5,10
35,7
30,11
32,5
6,2
45,10
4,5
13,15
12,14
28,11
23,14
41,4
43,5
11,13
36,11
39,11
7,11
25,11
34,10
50,9
2,8
10,12
18,16
26,8
27,12
42,8
16,2
20,7
19,6
49,6
44,9
9,9
31,6
29,4
46,10
21,10
38,9
24,17
8,2
17,7
37,9
1,12
22,11
47,2
14,8
3,10
33,6
40,9
48,4
15,10
