run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,0.0001,14,14,14,18,15,25,18,21,2.0238095238095237,3.0,0.0,-0.40476190476190477,-0.07329136690647475
2,0.0001,14,14,14,14,19,26,18,24,1.9285714285714286,3.0,0.0,-0.38095238095238093,-0.05375874125874125
3,0.0001,14,14,14,14,16,17,20,35,1.9047619047619047,0.0,0.0,-0.16666666666666666,-0.02430555555555558
4,0.0001,14,14,14,14,16,17,22,26,2.0714285714285716,0.0,0.0,-0.38095238095238093,-0.06432481751824826
5,0.0001,14,14,14,16,16,17,22,25,2.0476190476190474,0.0,0.0,-0.40476190476190477,-0.07336956521739135
