run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,0.0001,18,24,16,24,16,16,29,18,2.0652173913043477,11.0,0.043478260869565216,-0.32608695652173914,-0.04372088509316763
2,0.0001,20,25,20,17,16,16,33,18,1.9782608695652173,13.0,0.10869565217391304,-0.2391304347826087,-0.03148674242424243
3,0.0001,20,26,20,17,16,16,26,18,2.108695652173913,13.0,0.13043478260869565,-0.391304347826087,-0.06107507861635231
4,0.0001,18,29,16,26,16,16,24,18,2.0217391304347827,12.0,0.15217391304347827,-0.32608695652173914,-0.037528757668711554
5,0.0001,19,21,16,22,16,16,20,18,2.347826086956522,13.0,0.021739130434782608,-0.4782608695652174,-0.09649493243243246
