run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.0001,30,38,57,72,91,52,92,34
2,0.0001,30,45,58,62,75,81,95,34
3,0.0001,30,40,60,89,81,57,78,37
4,0.0001,32,42,63,76,85,93,56,36
5,0.0001,30,56,44,89,74,59,76,34
