run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.0001,16,25,31,35,39,46,56,68
2,0.0001,16,24,30,63,43,39,49,74
3,0.0001,16,47,26,54,37,35,57,93
4,0.0001,16,26,57,45,43,30,49,68
5,0.0001,16,27,31,55,37,34,44,62
