run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1,0.0001,51,23,44,38,60,32,44,12
2,0.0001,23,51,29,56,64,40,23,12
3,0.0001,31,43,38,42,57,25,34,12
4,0.0001,47,30,37,38,23,53,31,12
5,0.0001,34,40,37,55,49,23,31,12
