0.0001,"Dict(5 => Dict(5 => 35, 4 => 30, 6 => 30, 7 => 37, 2 => 27, 8 => 32, 3 => 34, 1 => 27), 4 => Dict(5 => 27, 4 => 39, 6 => 30, 7 => 34, 2 => 26, 8 => 34, 3 => 30, 1 => 22), 2 => Dict(5 => 35, 4 => 30, 6 => 33, 7 => 29, 2 => 34, 8 => 38, 3 => 26, 1 => 27), 3 => Dict(5 => 27, 4 => 34, 6 => 30, 7 => 35, 2 => 29, 8 => 36, 3 => 28, 1 => 24), 1 => Dict(5 => 27, 4 => 33, 6 => 30, 7 => 33, 2 => 27, 8 => 33, 3 => 30, 1 => 20))"
0.0001,"Dict(5 => Dict(5 => 27, 4 => 30, 6 => 30, 7 => 33, 2 => 29, 8 => 37, 3 => 33, 1 => 22), 35 => Dict(5 => 31, 4 => 33, 6 => 28, 7 => 32, 2 => 22, 8 => 38, 3 => 32, 1 => 25), 30 => Dict(5 => 29, 4 => 30, 6 => 32, 7 => 33, 2 => 25, 8 => 40, 3 => 33, 1 => 32), 32 => Dict(5 => 29, 4 => 32, 6 => 34, 7 => 33, 2 => 23, 8 => 36, 3 => 29, 1 => 25), 6 => Dict(5 => 31, 4 => 30, 6 => 35, 7 => 33, 2 => 28, 8 => 36, 3 => 29, 1 => 24), 45 => Dict(5 => 34, 4 => 32, 6 => 30, 7 => 29, 2 => 29, 8 => 34, 3 => 26, 1 => 26), 4 => Dict(5 => 34, 4 => 33, 6 => 32, 7 => 29, 2 => 25, 8 => 37, 3 => 34, 1 => 25), 13 => Dict(5 => 31, 4 => 38, 6 => 34, 7 => 34, 2 => 22, 8 => 42, 3 => 31, 1 => 23), 12 => Dict(5 => 29, 4 => 30, 6 => 32, 7 => 38, 2 => 24, 8 => 35, 3 => 35, 1 => 23), 28 => Dict(5 => 29, 4 => 38, 6 => 34, 7 => 34, 2 => 25, 8 => 35, 3 => 33, 1 => 27), 23 => Dict(5 => 27, 4 => 32, 6 => 35, 7 => 31, 2 => 26, 8 => 41, 3 => 23, 1 => 25), 41 => Dict(5 => 29, 4 => 32, 6 => 47, 7 => 33, 2 => 27, 8 => 35, 3 => 27, 1 => 25), 43 => Dict(5 => 31, 4 => 32, 6 => 31, 7 => 36, 2 => 21, 8 => 38, 3 => 27, 1 => 27), 11 => Dict(5 => 31, 4 => 37, 6 => 34, 7 => 39, 2 => 30, 8 => 38, 3 => 28, 1 => 20), 36 => Dict(5 => 29, 4 => 31, 6 => 34, 7 => 30, 2 => 27, 8 => 40, 3 => 34, 1 => 27), 39 => Dict(5 => 29, 4 => 31, 6 => 36, 7 => 32, 2 => 25, 8 => 44, 3 => 31, 1 => 25), 7 => Dict(5 => 34, 4 => 40, 6 => 30, 7 => 32, 2 => 26, 8 => 35, 3 => 24, 1 => 24), 25 => Dict(5 => 31, 4 => 32, 6 => 36, 7 => 29, 2 => 27, 8 => 37, 3 => 29, 1 => 22), 34 => Dict(5 => 29, 4 => 30, 6 => 32, 7 => 31, 2 => 27, 8 => 42, 3 => 36, 1 => 24), 50 => Dict(5 => 31, 4 => 30, 6 => 30, 7 => 35, 2 => 28, 8 => 38, 3 => 28, 1 => 20), 2 => Dict(5 => 29, 4 => 32, 6 => 40, 7 => 33, 2 => 27, 8 => 32, 3 => 32, 1 => 27), 10 => Dict(5 => 31, 4 => 30, 6 => 33, 7 => 33, 2 => 26, 8 => 40, 3 => 33, 1 => 29), 18 => Dict(5 => 31, 4 => 38, 6 => 32, 7 => 34, 2 => 29, 8 => 34, 3 => 28, 1 => 20), 26 => Dict(5 => 31, 4 => 30, 6 => 30, 7 => 34, 2 => 27, 8 => 41, 3 => 36, 1 => 23), 27 => Dict(5 => 32, 4 => 37, 6 => 32, 7 => 39, 2 => 28, 8 => 34, 3 => 22, 1 => 25), 42 => Dict(5 => 31, 4 => 30, 6 => 30, 7 => 36, 2 => 25, 8 => 42, 3 => 27, 1 => 23), 16 => Dict(5 => 33, 4 => 32, 6 => 29, 7 => 41, 2 => 26, 8 => 36, 3 => 30, 1 => 22), 20 => Dict(5 => 29, 4 => 30, 6 => 42, 7 => 35, 2 => 27, 8 => 36, 3 => 35, 1 => 23), 19 => Dict(5 => 29, 4 => 35, 6 => 30, 7 => 32, 2 => 26, 8 => 38, 3 => 32, 1 => 24), 49 => Dict(5 => 27, 4 => 33, 6 => 33, 7 => 33, 2 => 25, 8 => 36, 3 => 29, 1 => 20), 44 => Dict(5 => 29, 4 => 30, 6 => 30, 7 => 37, 2 => 32, 8 => 35, 3 => 27, 1 => 26), 9 => Dict(5 => 31, 4 => 32, 6 => 36, 7 => 32, 2 => 23, 8 => 38, 3 => 29, 1 => 27), 31 => Dict(5 => 29, 4 => 32, 6 => 34, 7 => 34, 2 => 22, 8 => 39, 3 => 30, 1 => 27), 29 => Dict(5 => 31, 4 => 33, 6 => 32, 7 => 38, 2 => 26, 8 => 36, 3 => 30, 1 => 22), 46 => Dict(5 => 31, 4 => 30, 6 => 30, 7 => 36, 2 => 25, 8 => 38, 3 => 39, 1 => 23), 21 => Dict(5 => 29, 4 => 30, 6 => 30, 7 => 43, 2 => 38, 8 => 40, 3 => 27, 1 => 27), 38 => Dict(5 => 38, 4 => 33, 6 => 33, 7 => 32, 2 => 28, 8 => 38, 3 => 27, 1 => 18), 24 => Dict(5 => 32, 4 => 31, 6 => 32, 7 => 33, 2 => 24, 8 => 39, 3 => 35, 1 => 29), 8 => Dict(5 => 33, 4 => 32, 6 => 30, 7 => 29, 2 => 27, 8 => 37, 3 => 27, 1 => 36), 17 => Dict(5 => 27, 4 => 30, 6 => 31, 7 => 33, 2 => 27, 8 => 45, 3 => 36, 1 => 26), 37 => Dict(5 => 33, 4 => 30, 6 => 36, 7 => 29, 2 => 27, 8 => 42, 3 => 34, 1 => 25), 1 => Dict(5 => 33, 4 => 30, 6 => 30, 7 => 36, 2 => 26, 8 => 38, 3 => 27, 1 => 26), 22 => Dict(5 => 29, 4 => 32, 6 => 36, 7 => 31, 2 => 27, 8 => 36, 3 => 30, 1 => 22), 47 => Dict(5 => 30, 4 => 33, 6 => 32, 7 => 43, 2 => 30, 8 => 35, 3 => 23, 1 => 29), 14 => Dict(5 => 29, 4 => 30, 6 => 30, 7 => 34, 2 => 32, 8 => 36, 3 => 35, 1 => 24), 3 => Dict(5 => 27, 4 => 33, 6 => 31, 7 => 33, 2 => 21, 8 => 36, 3 => 29, 1 => 25), 33 => Dict(5 => 27, 4 => 30, 6 => 32, 7 => 37, 2 => 28, 8 => 38, 3 => 34, 1 => 25), 40 => Dict(5 => 27, 4 => 30, 6 => 30, 7 => 33, 2 => 24, 8 => 44, 3 => 34, 1 => 38), 48 => Dict(5 => 27, 4 => 32, 6 => 31, 7 => 33, 2 => 27, 8 => 38, 3 => 28, 1 => 25), 15 => Dict(5 => 29, 4 => 36, 6 => 30, 7 => 36, 2 => 26, 8 => 34, 3 => 33, 1 => 24))"
