map_name,n_runs,univ_aggregate_welfare,univ_aggregate_welfare_sd,univ_inequality,univ_inequality_sd,univ_cardinal_harm,univ_cardinal_harm_sd,univ_ordinal_harm_blind,univ_ordinal_harm_blind_sd,univ_gini,univ_gini_sd
10esque,5,-1.535064935064935,0.2193229281307485,0.24675324675324672,0.06685474117524029,1.5662337662337662,0.17891937765500798,3.6,0.8944271909999159,0.014100753626941298,0.01666195309620816
7esque,5,-1.422222222222222,0.14401645996461906,0.3866666666666666,0.09242948596926855,1.48,0.1348066745609164,2.2,1.0954451150103321,0.049995409837987705,0.01350363961279277
9esque,5,-1.4541666666666666,0.7680693689736334,0.31666666666666665,0.20004339806929677,2.066666666666667,0.7893881684922542,8.0,1.5811388300841898,-0.0029537503406129,0.008883108727826293
maybe_4,5,0.12093023255813953,0.23394932725505654,0.27441860465116275,0.07053837622373536,1.3116279069767445,0.1371895925930476,11.8,0.4472135954999579,0.07730104230518961,0.008452614353447182
maybe_5,5,0.8689655172413794,0.07574442288444415,-0.16206896551724131,0.05795771142748832,0.496551724137931,0.10999405453611438,10.2,1.0954451150103324,-0.03620140997074628,0.01244861151760776
maybe_6,5,1.007843137254902,0.11813623789327107,-0.2745098039215686,0.06932419423397523,0.1137254901960784,0.10775397383556144,5.0,2.0,-0.061583177632508077,0.017101526923531125
new_maybe_1,5,-1.13953488372093,0.38530329129723007,0.427906976744186,0.18720569113951727,1.9441860465116279,0.2788759016543491,9.4,2.5099800796022267,0.04909150012407574,0.041118325603031615
new_maybe_2,5,0.1909090909090909,0.16514456476895403,-0.06818181818181816,0.0533001790889026,0.19999999999999996,0.10087427736896433,2.6,1.5165750888103102,-0.02120239004927508,0.01631151084520655
new_maybe_3,5,0.10847457627118644,0.2651878944489213,-0.006779661016949158,0.14058604307340825,0.7830508474576272,0.3103130167144626,8.6,2.1908902300206643,-0.028395580282435016,0.01704396307293374
new_maybe_4,5,-4.135714285714285,0.7299182229845327,0.9,0.1892351684534136,4.221428571428571,0.7204643485634946,7.4,2.6076809620810595,0.09033882315481727,0.02057877378243118
new_maybe_5,5,-4.573584905660378,0.9669097994858457,1.1584905660377358,0.22615944686795295,4.713207547169811,0.8650639899204988,8.8,2.16794833886788,0.0672436294804001,0.024204836535280584
new_maybe_6,5,-3.9624999999999995,0.35551215012835885,0.5833333333333333,0.05705443307345485,3.9624999999999995,0.35551215012835885,7.0,1.224744871391589,0.05385486331254229,0.008955005477630765
no_line_1,5,1.417777777777778,0.07269078770576058,-0.35111111111111104,0.04817662975261958,0.013333333333333319,0.012171612389003678,2.2,1.0954451150103321,-0.07107348540610633,0.014364075868966866
no_line_2,5,2.2904761904761903,0.09874495882537009,-0.31904761904761897,0.054813640158196855,0.01428571428571428,0.02129588549999799,9.6,0.5477225575051662,-0.01910931704647362,0.01656481126659411
no_line_3,5,1.013953488372093,0.04533392718515796,-0.227906976744186,0.038213201686406954,0.027906976744186,0.02547546779093796,1.8,1.3038404810405297,-0.0499751903835389,0.014894984439805073
no_line_A,5,2.138095238095238,0.07968190728895963,-0.43809523809523804,0.04641330640385221,0.0,0.0,0.2,0.44721359549995804,-0.08072097645742575,0.01699530191281714
no_line_B,5,2.2826086956521743,0.034372583262699784,-0.42608695652173906,0.024786422284763836,0.0434782608695652,0.026624888508512797,11.8,1.0954451150103324,-0.08214787333150282,0.00797986619774837
no_line_C,5,2.56,0.11224972160321835,-0.308,0.04147288270665545,0.012,0.01788854381999832,11.6,1.6733200530681511,-0.025503702791093624,0.01783042578309112
no_line_D,5,0.1891891891891892,0.41563666214134315,0.11351351351351349,0.14975021813183856,0.4594594594594595,0.3192165354329113,3.8,2.0493901531919194,0.018413551725024138,0.018079254966884555
yes_line_10,5,-3.342857142857143,0.9480341574562747,0.48571428571428565,0.10732962863062018,3.3480519480519484,0.9460216652174976,5.4,0.8944271909999159,0.005544973919912979,0.02893680887674455
yes_line_7,5,-1.7688888888888887,0.20159854986740858,0.37777777777777777,0.05211573066470481,1.8222222222222222,0.15315609724544701,4.2,2.588435821108957,0.029091252754622505,0.012051865722212195
yes_line_8,5,-3.8379310344827586,0.5656381283745872,0.9,0.09316728335245723,3.8482758620689657,0.554465173850513,3.8,0.44721359549995787,0.0792394932479259,0.019038459925724744
yes_line_9,5,-3.587096774193548,0.311419829319927,1.0774193548387097,0.1398676347656697,4.1806451612903235,0.28544286200811525,11.0,0.7071067811865476,0.10587311952075314,0.020347133929915863
yes_line_A,5,-2.55,0.8218667021074998,0.6590909090909091,0.1700753357624519,2.6772727272727272,0.8134966868427506,5.2,3.1144823004794873,0.06856528345487048,0.01569219215491292
yes_line_B,5,-2.046875,0.3338415721753359,0.5375,0.08741625456687102,2.3875,0.3660054110768036,9.0,1.5811388300841898,0.07188163013863977,0.01608138041281193
yes_line_C,5,-1.4533333333333334,0.23809947086184666,0.6622222222222222,0.14001763557354102,2.4977777777777783,0.20098522763724477,12.2,0.4472135954999579,0.06885211084921902,0.016312070836513138
yes_line_D,5,-1.4090909090909092,0.4333108173849459,0.18636363636363631,0.12694763676153584,1.9409090909090914,0.3299762075069371,9.6,3.1304951684997055,-0.004623814981143341,0.022757445615954493
yes_line_E,5,-2.9096774193548387,0.6084943291397329,0.6225806451612903,0.2135498489375947,2.941935483870968,0.579030011676836,2.8,0.8366600265340756,0.07392146339732264,0.02553957381356481
yes_line_F,5,-1.8196078431372549,0.24150304686591634,1.1019607843137256,0.09940228906381632,2.4705882352941173,0.2868380164377998,8.6,0.8944271909999159,0.17665235144503133,0.015002405432748243
