run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
1,0.0001,26,50,33,42,66,28,76,14,-2.395348837209302,10.0,3.2325581395348837,0.7906976744186046,0.08351775604734946
2,0.0001,25,26,19,48,49,60,39,14,-1.1162790697674418,10.0,1.8837209302325582,0.4186046511627907,0.0662869458128077
3,0.0001,20,36,26,32,48,39,56,14,-0.9069767441860465,7.0,1.5813953488372092,0.32558139534883723,0.03898396742588117
4,0.0001,33,20,26,38,46,81,77,14,-2.395348837209302,7.0,3.0697674418604652,0.9069767441860465,0.12456253216675228
5,0.0001,27,21,28,47,58,64,59,14,-2.0,7.0,2.6744186046511627,0.5116279069767442,0.07525482541747985
6,0.0001,31,24,32,55,35,48,69,14,-1.7674418604651163,7.0,2.441860465116279,0.627906976744186,0.06003694581280783
7,0.0001,46,31,40,48,58,71,23,14,-2.302325581395349,12.0,3.3488372093023258,0.6744186046511628,0.05725856860089573
8,0.0001,40,46,20,36,54,30,87,14,-2.2093023255813953,11.0,3.0697674418604652,1.0465116279069768,0.09916429399978899
9,0.0001,28,26,19,37,40,57,48,14,-0.8604651162790697,8.0,1.627906976744186,0.3488372093023256,0.04991347263171386
10,0.0001,27,18,23,39,48,48,33,14,-0.4186046511627907,9.0,1.255813953488372,0.13953488372093023,0.03996551724137931
11,0.0001,26,20,27,37,41,54,47,14,-0.7906976744186046,7.0,1.4651162790697674,0.27906976744186046,0.039830178895514656
12,0.0001,25,26,32,53,49,33,41,14,-0.9534883720930233,9.0,1.6744186046511629,0.2558139534883721,0.019972843248705185
13,0.0001,21,51,38,50,48,43,31,14,-1.4883720930232558,12.0,2.3488372093023258,0.20930232558139536,0.013222273998136025
14,0.0001,38,31,19,52,70,29,37,14,-1.3488372093023255,13.0,2.302325581395349,0.6511627906976745,0.07327586206896552
15,0.0001,24,19,39,40,44,71,29,14,-1.1162790697674418,10.0,2.0232558139534884,0.6744186046511628,0.07878694581280787
16,0.0001,26,20,38,32,44,55,65,14,-1.441860465116279,7.0,2.116279069767442,0.5348837209302325,0.07066619751348813
17,0.0001,33,21,47,26,36,45,71,14,-1.4186046511627908,8.0,2.116279069767442,0.6744186046511628,0.070245380722608
18,0.0001,26,18,23,28,44,38,55,14,-0.32558139534883723,7.0,1.0232558139534884,0.3023255813953488,0.05473787496495652
19,0.0001,27,23,29,39,50,64,64,14,-1.813953488372093,7.0,2.488372093023256,0.5116279069767442,0.07461067853170178
20,0.0001,28,25,19,52,34,38,66,14,-1.0232558139534884,8.0,1.7906976744186047,0.5581395348837209,0.07892928535732135
21,0.0001,30,20,27,37,45,65,82,14,-2.046511627906977,7.0,2.7209302325581395,0.9302325581395349,0.11662176724137918
22,0.0001,26,26,20,48,70,56,42,14,-1.627906976744186,10.0,2.372093023255814,0.6511627906976745,0.0896608814797899
23,0.0001,31,34,36,60,44,55,25,14,-1.558139534883721,12.0,2.558139534883721,0.4186046511627907,0.033430400184523146
24,0.0001,26,35,19,24,59,46,63,14,-1.255813953488372,9.0,2.0930232558139537,0.4883720930232558,0.08907041234627444
25,0.0001,25,27,19,59,42,30,51,14,-0.813953488372093,9.0,1.697674418604651,0.3953488372093023,0.06662469327134168
26,0.0001,20,35,39,28,40,68,63,14,-1.744186046511628,8.0,2.4186046511627906,0.6046511627906976,0.0767016735931707
27,0.0001,21,49,28,45,76,66,56,14,-2.86046511627907,8.0,3.5348837209302326,0.7906976744186046,0.08199368625546377
28,0.0001,34,28,56,48,46,24,41,14,-1.372093023255814,13.0,2.302325581395349,0.32558139534883723,0.02300331792866439
29,0.0001,26,21,51,27,46,41,60,14,-1.255813953488372,8.0,1.930232558139535,0.4186046511627907,0.05760188087774276
30,0.0001,30,27,19,46,64,33,70,14,-1.6511627906976745,9.0,2.4651162790697674,0.6511627906976745,0.09825594628428358
31,0.0001,25,26,34,32,40,59,59,14,-1.3255813953488371,7.0,2.0,0.3953488372093023,0.047771745615081684
32,0.0001,29,19,25,35,44,49,61,14,-1.0232558139534884,7.0,1.697674418604651,0.4418604651162791,0.06443653173413288
33,0.0001,27,32,54,38,49,70,24,14,-1.7674418604651163,12.0,2.7906976744186047,0.6511627906976745,0.06815382892969102
34,0.0001,24,24,42,31,49,51,75,14,-1.813953488372093,7.0,2.488372093023256,0.7674418604651163,0.08025583982202433
35,0.0001,18,24,46,44,47,57,38,14,-1.302325581395349,10.0,2.0,0.3488372093023256,0.043791906130268066
36,0.0001,24,20,27,50,41,53,58,14,-1.2790697674418605,7.0,1.9534883720930232,0.37209302325581395,0.06504565661420147
37,0.0001,20,38,28,37,47,75,30,14,-1.3255813953488371,10.0,2.2093023255813953,0.7674418604651163,0.07804856222407808
38,0.0001,24,18,24,33,40,57,50,14,-0.6511627906976745,7.0,1.3488372093023255,0.3488372093023256,0.06800397877984077
39,0.0001,27,22,40,43,60,68,77,14,-2.7674418604651163,7.0,3.441860465116279,0.813953488372093,0.0942504175262795
40,0.0001,29,20,25,38,62,50,80,14,-2.0,7.0,2.6744186046511627,0.8837209302325582,0.11613532856213404
41,0.0001,18,33,24,65,63,49,92,14,-2.9302325581395348,8.0,3.604651162790698,1.1627906976744187,0.13809959545366968
42,0.0001,29,36,19,49,54,37,30,14,-0.8372093023255814,11.0,1.813953488372093,0.27906976744186046,0.03351775604734941
43,0.0001,30,45,33,43,24,65,36,14,-1.3488372093023255,12.0,2.255813953488372,0.5348837209302325,0.036206896551724155
44,0.0001,31,27,30,56,49,36,23,46,-1.5348837209302326,9.0,1.9069767441860466,0.11627906976744186,-0.015766026382781906
45,0.0001,26,23,35,34,41,61,68,14,-1.627906976744186,7.0,2.302325581395349,0.6046511627906976,0.07310459008906145
46,0.0001,24,19,39,40,51,60,41,14,-1.302325581395349,8.0,1.9767441860465116,0.4186046511627907,0.050736350574712485
47,0.0001,26,38,32,41,50,59,28,14,-1.302325581395349,11.0,2.2325581395348837,0.3953488372093023,0.027298850574712485
48,0.0001,26,31,48,41,33,56,23,14,-0.9302325581395349,12.0,1.9767441860465116,0.32558139534883723,0.03311992900608507
49,0.0001,27,29,20,41,51,46,71,14,-1.558139534883721,8.0,2.302325581395349,0.6744186046511628,0.07941702225810165
50,0.0001,24,20,44,25,38,64,67,14,-1.4883720930232558,7.0,2.2093023255813953,0.5813953488372093,0.09937092264678471
